-,,,,
42557,TP1,NI,41.997,155.744
42557,TP1,SI,72.243,79.45
42557,TP2,NI,65.388,182.665
42557,TP2,SI,74.383,79.45
42557,TP3,NI,79.751,194.211
42557,TP3,SI,72.752,79.45
42557,TP4,NI,99.674,206.774
42557,TP4,SI,73.115,79.45
42557,TP5,NI,115.235,218.838
42557,TP5,SI,79.044,79.45
42557,TP6,NI,83.756,187.557
42557,TP6,SI,78.749,79.45
42557,TP7,NI,65.503,172.087
42557,TP7,SI,72.845,79.45
42557,TP8,NI,59.432,165.152
42557,TP8,SI,80.486,79.45
42557,TP9,NI,100.239,198.905
42557,TP9,SI,82.599,79.45
42557,TP10,NI,88.103,194.568
42557,TP10,SI,76.576,79.45
42557,TP11,NI,81.468,191.538
42557,TP11,SI,67.947,79.45
42557,TP12,NI,89.42,210.507
42557,TP12,SI,71.734,79.45
42557,TP13,NI,102.011,225.852
42557,TP13,SI,56.318,79.45
42557,TP14,NI,79.648,211.202
42557,TP14,SI,42.24,79.45
42557,TP15,NI,224.736,326
42557,TP15,SI,17.824,79.45
42557,TP16,NI,171.699,296
42557,TP16,SI,13.961,79.45
42557,TP17,NI,183.459,296.214
42557,TP17,SI,13.462,79.45
42557,TP18,NI,203.266,326
42557,TP18,SI,13.858,79.45
42557,TP19,NI,211.928,326
42557,TP19,SI,16.797,79.45
42557,TP20,NI,218.236,336
42557,TP20,SI,30.325,79.45
42557,TP21,NI,220.421,336
42557,TP21,SI,30.752,79.45
42557,TP22,NI,223.506,336
42557,TP22,SI,31.294,79.45
42557,TP23,NI,214.271,336
42557,TP23,SI,31.842,79.45
42557,TP24,NI,200.739,326
42557,TP24,SI,35.217,79.45
42557,TP25,NI,195.586,326
42557,TP25,SI,36.919,79.45
42557,TP26,NI,208.455,326
42557,TP26,SI,39.549,79.45
42557,TP27,NI,170.054,296
42557,TP27,SI,40.52,79.45
42557,TP28,NI,199.73,309.521
42557,TP28,SI,41.529,79.45
42557,TP29,NI,202.705,299.797
42557,TP29,SI,43.524,79.45
42557,TP30,NI,193.995,310.551
42557,TP30,SI,45.425,79.45
42557,TP31,NI,205.573,310.84
42557,TP31,SI,47.2,79.45
42557,TP32,NI,222.405,329.496
42557,TP32,SI,44.94,79.45
42557,TP33,NI,242.9,356.699
42557,TP33,SI,43.507,79.45
42557,TP34,NI,201.827,317.204
42557,TP34,SI,36.582,79.45
42557,TP35,NI,217.79,326
42557,TP35,SI,16.117,79.45
42557,TP36,NI,183.675,296
42557,TP36,SI,12.523,79.45
42557,TP37,NI,192.256,296
42557,TP37,SI,14.693,79.45
42557,TP38,NI,197.769,296
42557,TP38,SI,13.433,79.45
42557,TP39,NI,192.594,296
42557,TP39,SI,14.174,79.45
42557,TP40,NI,181.211,287.206
42557,TP40,SI,14.619,79.45
42557,TP41,NI,225.314,326
42557,TP41,SI,31.2,79.45
42557,TP42,NI,226.463,326
42557,TP42,SI,31.942,79.45
42557,TP43,NI,241.35,338.836
42557,TP43,SI,33.612,79.45
42557,TP44,NI,201.804,326
42557,TP44,SI,38.886,79.45
42557,TP45,NI,227.813,336
42557,TP45,SI,37.487,79.45
42557,TP46,NI,226.914,336
42557,TP46,SI,43.723,79.45
42557,TP47,NI,250.303,336
42557,TP47,SI,56.04,79.45
42557,TP48,NI,255.048,336
42557,TP48,SI,61.648,79.45
