-,,,,
42595,TP1,NI,204.223,291
42595,TP1,SI,63.073,79.45
42595,TP2,NI,222.014,306
42595,TP2,SI,71.769,79.45
42595,TP3,NI,189.835,266
42595,TP3,SI,80.256,79.45
42595,TP4,NI,176.97,266
42595,TP4,SI,73.824,79.45
42595,TP5,NI,215.017,286
42595,TP5,SI,80.192,79.45
42595,TP6,NI,132.305,221
42595,TP6,SI,78.029,79.45
42595,TP7,NI,114.377,201
42595,TP7,SI,79.241,79.45
42595,TP8,NI,115.254,201
42595,TP8,SI,83.241,79.45
42595,TP9,NI,122.35,211
42595,TP9,SI,80.939,79.45
42595,TP10,NI,146.918,226
42595,TP10,SI,79.548,79.45
42595,TP11,NI,162.765,256
42595,TP11,SI,78.065,79.45
42595,TP12,NI,237.338,291
42595,TP12,SI,79.879,79.45
42595,TP13,NI,262.201,335
42595,TP13,SI,71.21,79.45
42595,TP14,NI,257.444,335
42595,TP14,SI,64.161,79.45
42595,TP15,NI,242.434,335
42595,TP15,SI,60.431,79.45
42595,TP16,NI,218.396,335
42595,TP16,SI,50.84,79.45
42595,TP17,NI,234.49,335
42595,TP17,SI,40.096,79.45
42595,TP18,NI,231.214,335
42595,TP18,SI,30.63,79.45
42595,TP19,NI,200.101,335
42595,TP19,SI,31.203,79.45
42595,TP20,NI,176.989,334
42595,TP20,SI,25.856,79.45
42595,TP21,NI,190.216,333
42595,TP21,SI,27.71,79.45
42595,TP22,NI,218.569,332
42595,TP22,SI,28.47,79.45
42595,TP23,NI,101.206,271
42595,TP23,SI,28.154,79.45
42595,TP24,NI,122.524,271
42595,TP24,SI,33.451,79.45
42595,TP25,NI,170.168,291
42595,TP25,SI,40.215,79.45
42595,TP26,NI,123.903,251
42595,TP26,SI,41.458,79.45
42595,TP27,NI,108.26,231
42595,TP27,SI,44.059,79.45
42595,TP28,NI,91.62,211
42595,TP28,SI,47.267,79.45
42595,TP29,NI,107.224,226
42595,TP29,SI,49.44,79.45
42595,TP30,NI,92.527,211
42595,TP30,SI,52.48,79.45
42595,TP31,NI,71.576,191
42595,TP31,SI,49.765,79.45
42595,TP32,NI,95.001,206
42595,TP32,SI,48.325,79.45
42595,TP33,NI,101.677,226
42595,TP33,SI,44.995,79.45
42595,TP34,NI,131.849,246
42595,TP34,SI,43.77,79.45
42595,TP35,NI,128.26,251
42595,TP35,SI,34.933,79.45
42595,TP36,NI,165.176,291
42595,TP36,SI,24.739,79.45
42595,TP37,NI,144.534,291
42595,TP37,SI,24.538,79.45
42595,TP38,NI,169.455,291.67
42595,TP38,SI,26.499,79.45
42595,TP39,NI,146.582,321.426
42595,TP39,SI,28.218,79.45
42595,TP40,NI,145.492,291
42595,TP40,SI,33.111,79.45
42595,TP41,NI,148.382,299.698
42595,TP41,SI,37.683,79.45
42595,TP42,NI,177.013,329.365
42595,TP42,SI,38.7,79.45
42595,TP43,NI,151.625,291
42595,TP43,SI,41.307,79.45
42595,TP44,NI,197.831,326
42595,TP44,SI,45.751,79.45
42595,TP45,NI,209.177,336
42595,TP45,SI,55.764,79.45
42595,TP46,NI,220.223,336
42595,TP46,SI,59.772,79.45
42595,TP47,NI,171.936,291
42595,TP47,SI,65.344,79.45
42595,TP48,NI,167.392,281.196
42595,TP48,SI,71.394,79.45
