-,,,,
42557,TP1,NI,264.432,336
42557,TP1,SI,78.074,79.45
42557,TP2,NI,259.317,323.679
42557,TP2,SI,74.749,79.45
42557,TP3,NI,248.212,296
42557,TP3,SI,76.77,79.45
42557,TP4,NI,136.261,226
42557,TP4,SI,79.306,79.45
42557,TP5,NI,137.98,226
42557,TP5,SI,89.683,79.45
42557,TP6,NI,139.466,226
42557,TP6,SI,89.168,79.45
42557,TP7,NI,143.578,226
42557,TP7,SI,83.543,79.45
42557,TP8,NI,147.815,226
42557,TP8,SI,91.532,79.45
42557,TP9,NI,165.934,226
42557,TP9,SI,89.462,79.45
42557,TP10,NI,148.529,226
42557,TP10,SI,85.558,79.45
42557,TP11,NI,142.97,226
42557,TP11,SI,85.074,79.45
42557,TP12,NI,154.481,252.07
42557,TP12,SI,91.302,79.45
42557,TP13,NI,146.122,241
42557,TP13,SI,87.141,79.45
42557,TP14,NI,132.321,241
42557,TP14,SI,74.408,79.45
42557,TP15,NI,108.362,241
42557,TP15,SI,60.069,79.45
42557,TP16,NI,242.197,336
42557,TP16,SI,50.397,79.45
42557,TP17,NI,231.546,336
42557,TP17,SI,42.204,79.45
42557,TP18,NI,235.268,336
42557,TP18,SI,36.638,79.45
42557,TP19,NI,221.054,336
42557,TP19,SI,33.592,79.45
42557,TP20,NI,224.711,336
42557,TP20,SI,38.314,79.45
42557,TP21,NI,224.806,336
42557,TP21,SI,39.097,79.45
42557,TP22,NI,233.838,336
42557,TP22,SI,41.331,79.45
42557,TP23,NI,236.128,336
42557,TP23,SI,46.283,79.45
42557,TP24,NI,234.91,336
42557,TP24,SI,47.629,79.45
42557,TP25,NI,224.244,336
42557,TP25,SI,49.684,79.45
42557,TP26,NI,236.391,336
42557,TP26,SI,53.57,79.45
42557,TP27,NI,244.561,336
42557,TP27,SI,54.711,79.45
42557,TP28,NI,227.153,316.279
42557,TP28,SI,58.223,79.45
42557,TP29,NI,202.981,281
42557,TP29,SI,60.585,79.45
42557,TP30,NI,194.563,281
42557,TP30,SI,61.309,79.45
42557,TP31,NI,162.487,281
42557,TP31,SI,71.002,79.45
42557,TP32,NI,160.635,281
42557,TP32,SI,68.333,79.45
42557,TP33,NI,114.884,241
42557,TP33,SI,60.187,79.45
42557,TP34,NI,167.483,281
42557,TP34,SI,46.773,79.45
42557,TP35,NI,203.258,336
42557,TP35,SI,22.287,79.45
42557,TP36,NI,201.426,336
42557,TP36,SI,17.275,79.45
42557,TP37,NI,206.673,336
42557,TP37,SI,18.181,79.45
42557,TP38,NI,213.953,336
42557,TP38,SI,18.525,79.45
42557,TP39,NI,225.215,336
42557,TP39,SI,21.081,79.45
42557,TP40,NI,207.577,336
42557,TP40,SI,20.31,79.45
42557,TP41,NI,211.468,336
42557,TP41,SI,40.925,79.45
42557,TP42,NI,219.729,336
42557,TP42,SI,38.852,79.45
42557,TP43,NI,220.845,336
42557,TP43,SI,42.246,79.45
42557,TP44,NI,192.333,300.076
42557,TP44,SI,50.793,79.45
42557,TP45,NI,234.613,310.155
42557,TP45,SI,53.444,79.45
42557,TP46,NI,245.896,296
42557,TP46,SI,65.806,79.45
42557,TP47,NI,228.424,296
42557,TP47,SI,57.641,79.45
42557,TP48,NI,229.201,287.803
42557,TP48,SI,64.945,79.45
