i_TradePeriodNodeDemand,,,
-,,,
TP1,BOB1101,29.16,_
TP1,CPK0331,65.569,_
TP1,HAM0331,55.574,_
TP1,HIN0331,17.251,_
TP1,ISL0331,44.421,_
TP1,KAW0111,13.543,_
TP1,KAW0113,0,_
TP1,KIN0331,7.936,_
TP1,KPU0661,18.118,_
TP1,MPE1101,46.21,_
TP1,PEN0331,124.302,_
TP1,PRM0331,25.522,_
TP1,WGN0331,13.718,_
TP1,WHI0111,63.207,_
TP1,WHU0331,14.457,_
TP1,WKO0331,14.28,_
TP1,KAW0112_DLS0,0,_
TP1,KAW0113_DLS1,74.257,_
TP1,ABY0111,2.541,_
TP1,ALB0331,62.023,_
TP1,ALB1101,24.704,_
TP1,APS0111,0.163,_
TP1,ARG1101,0.001,_
TP1,ASB0331,14.522,_
TP1,ASB0661,25.513,_
TP1,ASY0111,10.668,_
TP1,ATU1101,0.15,_
TP1,BAL0331,10.98,_
TP1,BDE0111,4.518,_
TP1,BLN0331,34.765,_
TP1,BOB0331,5.104,_
TP1,BPD1101,2.966,_
TP1,BPE0331,43.051,_
TP1,BPE0551,0.378,_
TP1,BPT1101,0.317,_
TP1,BRB0331,44.961,_
TP1,BRK0331,12.913,_
TP1,BRY0661,88.752,_
TP1,BWK1101,0,_
TP1,CBG0111,22.644,_
TP1,CLH0111,0.224,_
TP1,CML0331,12.891,_
TP1,COL0111,0.196,_
TP1,COL0661,0,_
TP1,CPK0111,9.567,_
TP1,CST0331,21.33,_
TP1,CUL0331,3.894,_
TP1,CUL0661,0.004,_
TP1,CYD0331,-7.188,_
TP1,CYD2201,0,_
TP1,DOB0331,0.525,_
TP1,DVK0111,6.45,_
TP1,EDG0331,29.545,_
TP1,EDN0331,7.663,_
TP1,FHL0331,24.144,_
TP1,FKN0331,31.645,_
TP1,GFD0331,27.311,_
TP1,GLN0331,99.584,_
TP1,GLN0332,43.64,_
TP1,GOR0331,15.67,_
TP1,GYM0661,6.155,_
TP1,GYT0331,6.763,_
TP1,HAM0111,14.303,_
TP1,HAM0551,0.108,_
TP1,HAY0111,7.173,_
TP1,HAY0331,6.131,_
TP1,HEN0331,47.229,_
TP1,HEP0331,61.857,_
TP1,HKK0661,5.409,_
TP1,HLY0331,11.595,_
TP1,HOB1101,18.669,_
TP1,HOR0331,5.486,_
TP1,HOR0661,5.573,_
TP1,HTI0331,14.641,_
TP1,HUI0331,19.024,_
TP1,HWA0331,16.5,_
TP1,HWA0332,5.261,_
TP1,HWA1101,0,_
TP1,HWA1102,0,_
TP1,HWB0331,30.817,_
TP1,HWB0332,19.788,_
TP1,HWB1101,3.746,_
TP1,INV0331,42.745,_
TP1,ISL0661,270.612,_
TP1,KAI0111,15.278,_
TP1,KAW0112,38.883,_
TP1,KAW1101,0,_
TP1,KBY0661,3.34,_
TP1,KBY0662,3.566,_
TP1,KIK0111,1.02,_
TP1,KIN0111,44.658,_
TP1,KIN0112,-24.816,_
TP1,KIN0113,16.403,_
TP1,KMO0331,7.368,_
TP1,KOE1101,8.335,_
TP1,KPA1101,0,_
TP1,KUM0661,0.772,_
TP1,KWA0111,12.421,_
TP1,LFD1101,3.708,_
TP1,LFD1102,3.62,_
TP1,LTN0331,26.341,_
TP1,MAN2201,0.855,_
TP1,MAT1101,0.335,_
TP1,MCH0111,1.003,_
TP1,MER0331,0,_
TP1,MGM0331,9.359,_
TP1,MHO0331,16.085,_
TP1,MKE1101,0.196,_
TP1,MLG0111,10.466,_
TP1,MLG0331,15.304,_
TP1,MNG0331,52.079,_
TP1,MNG1101,3.666,_
TP1,MNI0111,5.959,_
TP1,MST0331,23.693,_
TP1,MTM0331,28.959,_
TP1,MTN0331,7.621,_
TP1,MTO0331,8.186,_
TP1,MTR0331,3.447,_
TP1,NAP2201,0,_
TP1,NAP2202,0,_
TP1,NMA0331,-0.384,_
TP1,NPK0331,2.625,_
TP1,NPL0331,7.637,_
TP1,NSY0331,23.962,_
TP1,OAM0331,20.209,_
TP1,OKN0111,4.026,_
TP1,ONG0331,-1.187,_
TP1,OPK0331,5.286,_
TP1,ORO1101,3.155,_
TP1,ORO1102,3.104,_
TP1,OTA0221,30.492,_
TP1,OTI0111,0.211,_
TP1,OWH0111,5.332,_
TP1,PAK0331,62.84,_
TP1,PAO1101,19.389,_
TP1,PEN0221,25.266,_
TP1,PEN0251,0,_
TP1,PEN1101,66.462,_
TP1,PNI0331,6.818,_
TP1,PPI2201,0,_
TP1,RDF0331,22.12,_
TP1,RFN1101,0.837,_
TP1,RFN1102,0.879,_
TP1,ROS0221,48.211,_
TP1,ROS1101,23.958,_
TP1,ROT0111,11.125,_
TP1,ROT0331,22.511,_
TP1,ROT1101,0,_
TP1,SBK0331,14.567,_
TP1,SBK0661,8.318,_
TP1,SDN0331,29.078,_
TP1,SFD0331,12.474,_
TP1,SFD2201,0,_
TP1,STK0331,67.724,_
TP1,STK0661,12.01,_
TP1,STU0111,6.084,_
TP1,SVL0331,30.033,_
TP1,SWN0251,0.979,_
TP1,SWN2201,0.1,_
TP1,TAK0331,46.011,_
TP1,TGA0111,11.963,_
TP1,TGA0331,37.126,_
TP1,THI2201,0,_
TP1,TIM0111,42.953,_
TP1,TKA0331,2.687,_
TP1,TKH0111,0.499,_
TP1,TKR0331,39.117,_
TP1,TKU0331,3.66,_
TP1,TMI0331,16.676,_
TP1,TMK0331,24.244,_
TP1,TMN0551,0.985,_
TP1,TMU0111,15.475,_
TP1,TNG0111,29.04,_
TP1,TNG0551,0.624,_
TP1,TRK0111,3.101,_
TP1,TUI1101,25.277,_
TP1,TWC2201,-2.427,_
TP1,TWH0331,38.358,_
TP1,TWI2201,576.672,_
TP1,TWZ0331,3.355,_
TP1,UHT0331,12.716,_
TP1,WAI0111,4.504,_
TP1,WDV0111,1.22,_
TP1,WDV1101,0.384,_
TP1,WEL0331,13.831,_
TP1,WHI2201,0.18,_
TP1,WIL0331,21.314,_
