i_TradePeriodNodeDemand,,,
-,,,
TP1,BOB1101,31.789,_
TP1,CPK0331,60.392,_
TP1,HAM0331,67.291,_
TP1,HIN0331,16.198,_
TP1,ISL0331,41.011,_
TP1,KAW0111,12.899,_
TP1,KAW0113,0,_
TP1,KIN0331,8.24,_
TP1,KPU0661,18.544,_
TP1,MPE1101,48.457,_
TP1,PEN0331,123.88,_
TP1,PRM0331,23.674,_
TP1,WGN0331,13.138,_
TP1,WHI0111,67.345,_
TP1,WHU0331,9.573,_
TP1,WKO0331,16.175,_
TP1,KAW0112_DLS0,0,_
TP1,KAW0113_DLS1,56.441,_
TP1,ABY0111,2.162,_
TP1,ALB0331,57.912,_
TP1,ALB1101,25.218,_
TP1,APS0111,0.142,_
TP1,ARG1101,0.024,_
TP1,ASB0331,14.008,_
TP1,ASB0661,19.514,_
TP1,ASY0111,9.85,_
TP1,ATU1101,0.104,_
TP1,BAL0331,6.868,_
TP1,BDE0111,6.613,_
TP1,BLN0331,34.094,_
TP1,BOB0331,4.617,_
TP1,BPD1101,1.046,_
TP1,BPE0331,14.019,_
TP1,BPE0551,0.16,_
TP1,BPT1101,0.23,_
TP1,BRB0331,46.208,_
TP1,BRK0331,12.321,_
TP1,BRY0661,85.078,_
TP1,BWK1101,0.009,_
TP1,CBG0111,17.954,_
TP1,CLH0111,0.184,_
TP1,CML0331,11.688,_
TP1,COL0111,0.142,_
TP1,COL0661,0,_
TP1,CPK0111,8.018,_
TP1,CST0331,20.114,_
TP1,CUL0331,3.205,_
TP1,CUL0661,0.002,_
TP1,CYD0331,-3.17,_
TP1,CYD2201,0,_
TP1,DOB0331,-0.716,_
TP1,DVK0111,5.395,_
TP1,EDG0331,30.104,_
TP1,EDN0331,3.698,_
TP1,FHL0331,26.273,_
TP1,FKN0331,28.328,_
TP1,GFD0331,24.799,_
TP1,GLN0331,88.824,_
TP1,GLN0332,43.689,_
TP1,GOR0331,12.739,_
TP1,GYM0661,5.787,_
TP1,GYT0331,1.634,_
TP1,HAM0111,16.936,_
TP1,HAM0551,0.14,_
TP1,HAY0111,6.233,_
TP1,HAY0331,5.394,_
TP1,HEN0331,49.837,_
TP1,HEP0331,64.144,_
TP1,HKK0661,-5.297,_
TP1,HLY0331,13.138,_
TP1,HOB1101,18.435,_
TP1,HOR0331,4.658,_
TP1,HOR0661,4.348,_
TP1,HTI0331,13.991,_
TP1,HUI0331,21.459,_
TP1,HWA0331,14.875,_
TP1,HWA0332,5.37,_
TP1,HWA1101,0,_
TP1,HWA1102,0,_
TP1,HWB0331,15.304,_
TP1,HWB0332,18.885,_
TP1,HWB1101,5.61,_
TP1,INV0331,40.69,_
TP1,ISL0661,249.876,_
TP1,KAI0111,15.531,_
TP1,KAW0112,36.076,_
TP1,KAW1101,0,_
TP1,KBY0661,0.835,_
TP1,KBY0662,0.912,_
TP1,KIK0111,0.774,_
TP1,KIN0111,44.908,_
TP1,KIN0112,-23.264,_
TP1,KIN0113,16.123,_
TP1,KMO0331,7.979,_
TP1,KOE1101,6.691,_
TP1,KPA1101,0,_
TP1,KUM0661,0.215,_
TP1,KWA0111,12.423,_
TP1,LFD1101,0.864,_
TP1,LFD1102,0.817,_
TP1,LTN0331,-6.236,_
TP1,MAN2201,0.894,_
TP1,MAT1101,0.337,_
TP1,MCH0111,0.739,_
TP1,MER0331,0,_
TP1,MGM0331,3.549,_
TP1,MHO0331,14.168,_
TP1,MKE1101,0,_
TP1,MLG0111,9.71,_
TP1,MLG0331,12.884,_
TP1,MNG0331,55.829,_
TP1,MNG1101,5.034,_
TP1,MNI0111,5.904,_
TP1,MST0331,22.609,_
TP1,MTM0331,31.067,_
TP1,MTN0331,6.475,_
TP1,MTO0331,5.978,_
TP1,MTR0331,3.507,_
TP1,NAP2201,0,_
TP1,NAP2202,0,_
TP1,NMA0331,-1.878,_
TP1,NPK0331,2.026,_
TP1,NPL0331,5.586,_
TP1,NSY0331,22.845,_
TP1,OAM0331,17.264,_
TP1,OKN0111,2.948,_
TP1,ONG0331,-0.793,_
TP1,OPK0331,2.964,_
TP1,ORO1101,2.963,_
TP1,ORO1102,2.914,_
TP1,OTA0221,30.805,_
TP1,OTI0111,0.063,_
TP1,OWH0111,5.81,_
TP1,PAK0331,62.47,_
TP1,PAO1101,15.682,_
TP1,PEN0221,26.989,_
TP1,PEN0251,0,_
TP1,PEN1101,65.31,_
TP1,PNI0331,6.135,_
TP1,PPI2201,0,_
TP1,RDF0331,23.779,_
TP1,RFN1101,0.862,_
TP1,RFN1102,0.77,_
TP1,ROS0221,45.805,_
TP1,ROS1101,24.467,_
TP1,ROT0111,11.918,_
TP1,ROT0331,25.785,_
TP1,ROT1101,0,_
TP1,SBK0331,14.504,_
TP1,SBK0661,6.162,_
TP1,SDN0331,28.08,_
TP1,SFD0331,12.118,_
TP1,SFD2201,0,_
TP1,STK0331,64.213,_
TP1,STK0661,11.622,_
TP1,STU0111,4.267,_
TP1,SVL0331,29.045,_
TP1,SWN0251,0.837,_
TP1,SWN2201,0.1,_
TP1,TAK0331,48.215,_
TP1,TGA0111,13.067,_
TP1,TGA0331,40.094,_
TP1,THI2201,0,_
TP1,TIM0111,38.41,_
TP1,TKA0331,2.413,_
TP1,TKH0111,0.482,_
TP1,TKR0331,35.343,_
TP1,TKU0331,3.912,_
TP1,TMI0331,19.323,_
TP1,TMK0331,10.945,_
TP1,TMN0551,4.526,_
TP1,TMU0111,18.132,_
TP1,TNG0111,30.852,_
TP1,TNG0551,0.067,_
TP1,TRK0111,3.317,_
TP1,TUI1101,25.808,_
TP1,TWC2201,-112.98,_
TP1,TWH0331,28.122,_
TP1,TWI2201,573.337,_
TP1,TWZ0331,2.984,_
TP1,UHT0331,10.873,_
TP1,WAI0111,5.105,_
TP1,WDV0111,0.977,_
TP1,WDV1101,-55.398,_
TP1,WEL0331,13.845,_
TP1,WHI2201,0.138,_
TP1,WIL0331,-24.759,_
TP1,WIR0331,46.471,_
TP1,WKM2201,4.446,_
TP1,WPR0331,0.812,_
TP1,WPR0661,3.23,_
TP1,WPT0111,0,_
TP1,WPW0331,9.415,_
TP1,WRD0331,27.862,_
TP1,WRK0331,23.212,_
TP1,WTK0111,1.166,_
TP1,WTK0331,0,_
TP1,WTU0331,45.188,_
TP1,WVY0111,2.027,_
TP1,WWD1102,-35.285,_
TP1,WWD1103,-39.555,_
TP2,BOB1101,30.606,_
TP2,CPK0331,57.035,_
TP2,HAM0331,64.012,_
TP2,HIN0331,15.672,_
TP2,ISL0331,39.626,_
TP2,KAW0111,11.131,_
TP2,KAW0113,0,_
TP2,KIN0331,7.846,_
TP2,KPU0661,17.806,_
TP2,MPE1101,45.782,_
TP2,PEN0331,120.141,_
TP2,PRM0331,21.988,_
TP2,WGN0331,12.835,_
TP2,WHI0111,69.96,_
TP2,WHU0331,9.508,_
TP2,WKO0331,16.542,_
TP2,KAW0112_DLS0,0,_
TP2,KAW0113_DLS1,68.123,_
TP2,ABY0111,1.997,_
TP2,ALB0331,54.562,_
TP2,ALB1101,23.805,_
TP2,APS0111,0.139,_
TP2,ARG1101,0.029,_
TP2,ASB0331,12.973,_
TP2,ASB0661,18.638,_
TP2,ASY0111,9.347,_
TP2,ATU1101,0.102,_
TP2,BAL0331,6.178,_
TP2,BDE0111,6.58,_
TP2,BLN0331,32.647,_
