i_TradePeriodNodeDemand,,,
-,,,
TP1,BOB1101,27.62, 
TP1,CPK0331,64.486, 
TP1,HAM0331,53.603, 
TP1,HIN0331,15.777, 
TP1,ISL0331,37.448, 
TP1,KAW0111,12.619, 
TP1,KAW0113,0, 
TP1,KIN0331,8.575, 
TP1,KPU0661,17.982, 
TP1,MPE1101,52.414, 
TP1,PEN0331,119.281, 
TP1,PRM0331,27.517, 
TP1,WGN0331,11.301, 
TP1,WHI0111,68.462, 
TP1,WHU0331,8.476, 
TP1,WKO0331,16.756, 
TP1,KAW0112_DLS0,0, 
TP1,KAW0113_DLS1,36.516, 
TP1,ABY0111,2.654, 
TP1,ALB0331,56.474, 
TP1,ALB1101,24.816, 
TP1,APS0111,0.173, 
TP1,ARG1101,0.028, 
TP1,ASB0331,14.714, 
TP1,ASB0661,21.94, 
TP1,ASY0111,10.749, 
TP1,ATU1101,0.113, 
TP1,BAL0331,16.458, 
TP1,BDE0111,7.561, 
TP1,BLN0331,33.588, 
TP1,BOB0331,4.319, 
TP1,BPD1101,1.192, 
TP1,BPE0331,42.222, 
TP1,BPE0551,0.066, 
TP1,BPT1101,0.111, 
TP1,BRB0331,45.445, 
TP1,BRK0331,12.718, 
TP1,BRY0661,82.152, 
TP1,BWK1101,0.036, 
TP1,CBG0111,14.98, 
TP1,CLH0111,0.287, 
TP1,CML0331,22.045, 
TP1,COL0111,0.177, 
TP1,COL0661,0, 
TP1,CPK0111,9.316, 
TP1,CST0331,18.048, 
TP1,CUL0331,4.433, 
TP1,CUL0661,2.804, 
TP1,CYD0331,1.028, 
TP1,CYD2201,0, 
TP1,DOB0331,0.197, 
TP1,DVK0111,5.208, 
TP1,EDG0331,35.468, 
TP1,EDN0331,3.939, 
TP1,FHL0331,22.384, 
TP1,FKN0331,45.746, 
TP1,GFD0331,26.201, 
TP1,GLN0331,85.972, 
TP1,GLN0332,35.308, 
TP1,GOR0331,17.727, 
TP1,GYM0661,6.285, 
TP1,GYT0331,6.024, 
TP1,HAM0111,14.529, 
TP1,HAM0551,0.033, 
TP1,HAY0111,7.424, 
TP1,HAY0331,7.338, 
TP1,HEN0331,47.367, 
TP1,HEP0331,56.154, 
TP1,HKK0661,1.05, 
TP1,HLY0331,10.925, 
TP1,HOB1101,18.62, 
TP1,HOR0331,5.447, 
TP1,HOR0661,4.16, 
TP1,HTI0331,11.447, 
TP1,HUI0331,21.478, 
TP1,HWA0331,13.925, 
TP1,HWA0332,5.104, 
TP1,HWA1101,0, 
TP1,HWA1102,0, 
TP1,HWB0331,24.781, 
TP1,HWB0332,21.574, 
TP1,HWB1101,6.283, 
TP1,INV0331,53.641, 
TP1,ISL0661,258.304, 
TP1,KAI0111,16.582, 
TP1,KAW0112,39.502, 
TP1,KAW1101,0, 
TP1,KBY0661,0.991, 
TP1,KBY0662,1.064, 
TP1,KIK0111,0.95, 
TP1,KIN0111,45.86, 
TP1,KIN0112,-21.994, 
TP1,KIN0113,17.015, 
TP1,KMO0331,7.547, 
TP1,KOE1101,6.756, 
TP1,KPA1101,0, 
TP1,KUM0661,0.573, 
TP1,KWA0111,12.141, 
TP1,LFD1101,0.786, 
TP1,LFD1102,0.857, 
TP1,LTN0331,22.117, 
TP1,MAN2201,0.944, 
TP1,MAT1101,0.168, 
TP1,MCH0111,0.841, 
TP1,MER0331,0, 
TP1,MGM0331,3.825, 
TP1,MHO0331,15.195, 
TP1,MKE1101,0.19, 
TP1,MLG0111,10.699, 
TP1,MLG0331,14.179, 
TP1,MNG0331,50.176, 
TP1,MNG1101,3.705, 
TP1,MNI0111,5.94, 
TP1,MST0331,21.91, 
TP1,MTM0331,28.949, 
TP1,MTN0331,6.662, 
TP1,MTO0331,6.059, 
TP1,MTR0331,3.393, 
TP1,NAP2201,0, 
TP1,NAP2202,0, 
TP1,NMA0331,22.458, 
TP1,NPK0331,3.978, 
TP1,NPL0331,7.708, 
TP1,NSY0331,22.732, 
TP1,OAM0331,19.318, 
TP1,OKN0111,5.301, 
TP1,ONG0331,0.343, 
TP1,OPK0331,3.498, 
TP1,ORO1101,2.276, 
TP1,ORO1102,2.218, 
TP1,OTA0221,26.262, 
TP1,OTI0111,0.064, 
TP1,OWH0111,5.446, 
TP1,PAK0331,58.856, 
TP1,PAO1101,14.07, 
TP1,PEN0221,21.082, 
TP1,PEN0251,0, 
TP1,PEN1101,65.517, 
TP1,PNI0331,7.223, 
TP1,PPI2201,0, 
TP1,RDF0331,23.671, 
TP1,RFN1101,0.92, 
TP1,RFN1102,0.912, 
TP1,ROS0221,47.324, 
TP1,ROS1101,23.866, 
TP1,ROT0111,10.926, 
TP1,ROT0331,17.211, 
TP1,ROT1101,0, 
TP1,SBK0331,14.046, 
TP1,SBK0661,7.562, 
TP1,SDN0331,32.659, 
TP1,SFD0331,11.022, 
TP1,SFD2201,0, 
TP1,STK0331,61.601, 
TP1,STK0661,12.052, 
TP1,STU0111,4.982, 
TP1,SVL0331,29.662, 
TP1,SWN0251,1.057, 
TP1,SWN2201,0.1, 
TP1,TAK0331,45.69, 
TP1,TGA0111,11.683, 
TP1,TGA0331,37.427, 
TP1,THI2201,0, 
TP1,TIM0111,40.142, 
TP1,TKA0331,3.548, 
TP1,TKH0111,0.503, 
TP1,TKR0331,39.063, 
TP1,TKU0331,3.992, 
TP1,TMI0331,17.545, 
TP1,TMK0331,12.393, 
TP1,TMN0551,2.643, 
TP1,TMU0111,15.505, 
TP1,TNG0111,31.558, 
TP1,TNG0551,0.418, 
TP1,TRK0111,3.173, 
TP1,TUI1101,20.687, 
TP1,TWC2201,-9.911, 
TP1,TWH0331,-21.405, 
TP1,TWI2201,574.291, 
TP1,TWZ0331,4.945, 
TP1,UHT0331,12.581, 
TP1,WAI0111,4.673, 
TP1,WDV0111,1.077, 
TP1,WDV1101,0.454, 
TP1,WEL0331,13.476, 
TP1,WHI2201,0.138, 
TP1,WIL0331,19.59, 
TP1,WIR0331,37.385, 
TP1,WKM2201,4.164, 
TP1,WPR0331,3.808, 
TP1,WPR0661,1.878, 
TP1,WPT0111,0, 
TP1,WPW0331,8.883, 
TP1,WRD0331,26.574, 
TP1,WRK0331,21.967, 
TP1,WTK0111,0, 
TP1,WTK0331,0, 
TP1,WTU0331,38.964, 
TP1,WVY0111,2.033, 
TP1,WWD1102,-1.179, 
TP1,WWD1103,-2.186, 
TP2,BOB1101,26.112, 
TP2,CPK0331,61.085, 
TP2,HAM0331,51.289, 
TP2,HIN0331,14.702, 
TP2,ISL0331,36.476, 
TP2,KAW0111,12.505, 
TP2,KAW0113,0, 
TP2,KIN0331,7.778, 
TP2,KPU0661,17.315, 
TP2,MPE1101,49.476, 
TP2,PEN0331,114.975, 
TP2,PRM0331,25.931, 
TP2,WGN0331,10.853, 
TP2,WHI0111,68.157, 
TP2,WHU0331,8.264, 
TP2,WKO0331,16.083, 
TP2,KAW0112_DLS0,0, 
TP2,KAW0113_DLS1,36.466, 
TP2,ABY0111,2.517, 
TP2,ALB0331,53.241, 
TP2,ALB1101,23.464, 
TP2,APS0111,0.162, 
TP2,ARG1101,0.03, 
TP2,ASB0331,14.151, 
TP2,ASB0661,21.041, 
TP2,ASY0111,10.53, 
TP2,ATU1101,0.107, 
TP2,BAL0331,14.866, 
TP2,BDE0111,7.617, 
TP2,BLN0331,32.461, 
TP2,BOB0331,4.176, 
TP2,BPD1101,1.147, 
TP2,BPE0331,40.226, 
TP2,BPE0551,0.067, 
TP2,BPT1101,0.11, 
TP2,BRB0331,45.389, 
TP2,BRK0331,12.159, 
TP2,BRY0661,83.591, 
TP2,BWK1101,0.037, 
TP2,CBG0111,14.492, 
TP2,CLH0111,0.315, 
TP2,CML0331,21.548, 
TP2,COL0111,0.178, 
TP2,COL0661,0, 
TP2,CPK0111,8.75, 
TP2,CST0331,17.165, 
TP2,CUL0331,4.401, 
TP2,CUL0661,2.605, 
TP2,CYD0331,0.577, 
TP2,CYD2201,0, 
TP2,DOB0331,0.045, 
TP2,DVK0111,4.93, 
TP2,EDG0331,34.112, 
TP2,EDN0331,3.824, 
TP2,FHL0331,21.261, 
TP2,FKN0331,46.023, 
TP2,GFD0331,24.956, 
TP2,GLN0331,86.806, 
TP2,GLN0332,33.92, 
TP2,GOR0331,16.953, 
TP2,GYM0661,5.896, 
TP2,GYT0331,5.733, 
TP2,HAM0111,13.661, 
TP2,HAM0551,0.033, 
TP2,HAY0111,7, 
TP2,HAY0331,7.102, 
TP2,HEN0331,44.407, 
TP2,HEP0331,52.908, 
TP2,HKK0661,0.638, 
TP2,HLY0331,10.544, 
TP2,HOB1101,18.178, 
TP2,HOR0331,5.189, 
TP2,HOR0661,4.504, 
TP2,HTI0331,11.095, 
TP2,HUI0331,21.283, 
TP2,HWA0331,13.422, 
TP2,HWA0332,5.129, 
TP2,HWA1101,0, 
TP2,HWA1102,0, 
TP2,HWB0331,8.819, 
TP2,HWB0332,20.665, 
TP2,HWB1101,5.86, 
TP2,INV0331,50.738, 
TP2,ISL0661,261.927, 
TP2,KAI0111,15.812, 
TP2,KAW0112,39.387, 
TP2,KAW1101,0, 
TP2,KBY0661,0.91, 
TP2,KBY0662,0.982, 
TP2,KIK0111,0.892, 
TP2,KIN0111,45.839, 
TP2,KIN0112,-22.68, 
TP2,KIN0113,17.457, 
TP2,KMO0331,6.802, 
TP2,KOE1101,6.043, 
TP2,KPA1101,0, 
TP2,KUM0661,0.562, 
TP2,KWA0111,11.949, 
TP2,LFD1101,0.828, 
TP2,LFD1102,0.887, 
TP2,LTN0331,21.6, 
TP2,MAN2201,0.957, 
TP2,MAT1101,0.168, 
TP2,MCH0111,0.79, 
TP2,MER0331,0, 
TP2,MGM0331,3.619, 
TP2,MHO0331,14.641, 
TP2,MKE1101,0.191, 
TP2,MLG0111,10.187, 
TP2,MLG0331,13.45, 
TP2,MNG0331,48.17, 
TP2,MNG1101,3.635, 
TP2,MNI0111,5.939, 
TP2,MST0331,20.574, 
TP2,MTM0331,27.387, 
TP2,MTN0331,6.337, 
TP2,MTO0331,5.764, 
TP2,MTR0331,3.27, 
TP2,NAP2201,0, 
TP2,NAP2202,0, 
TP2,NMA0331,21.597, 
TP2,NPK0331,3.938, 
TP2,NPL0331,7.242, 
TP2,NSY0331,22.649, 
TP2,OAM0331,17.796, 
TP2,OKN0111,5.168, 
TP2,ONG0331,0.116, 
TP2,OPK0331,3.298, 
TP2,ORO1101,2.196, 
TP2,ORO1102,2.137, 
TP2,OTA0221,24.831, 
TP2,OTI0111,0.06, 
TP2,OWH0111,5.126, 
TP2,PAK0331,55.331, 
TP2,PAO1101,14.505, 
TP2,PEN0221,20.326, 
TP2,PEN0251,0, 
TP2,PEN1101,63.482, 
TP2,PNI0331,6.618, 
TP2,PPI2201,0, 
TP2,RDF0331,22.581, 
TP2,RFN1101,0.95, 
TP2,RFN1102,0.935, 
TP2,ROS0221,43.706, 
TP2,ROS1101,22.465, 
TP2,ROT0111,10.022, 
TP2,ROT0331,16.553, 
TP2,ROT1101,0, 
TP2,SBK0331,13.588, 
TP2,SBK0661,7.193, 
TP2,SDN0331,31.643, 
TP2,SFD0331,10.715, 
TP2,SFD2201,0, 
TP2,STK0331,59.202, 
TP2,STK0661,11.498, 
TP2,STU0111,4.642, 
TP2,SVL0331,27.968, 
