i_TradePeriodNodeDemand,,
-,,
TP1,MNG0331,58.801
TP1,MNG1101,5.047
TP1,MNI0111,6.353
TP1,MST0331,24.553
TP1,MTM0331,30.728
TP1,MTN0331,8.902
TP1,MTO0331,6.18
TP1,MTR0331,3.623
TP1,NAP2201,0
TP1,NAP2202,0
TP1,NMA0331,-5.236
TP1,NPK0331,4.859
TP1,NPL0331,5.327
TP1,NSY0331,23.16
TP1,OAM0331,19.42
TP1,OKN0111,5.804
TP1,ONG0331,1.284
TP1,OPK0331,3.855
TP1,ORO1101,2.373
TP1,ORO1102,2.311
TP1,OTA0221,32.099
TP1,OTI0111,0.063
TP1,OWH0111,5.68
TP1,PAK0331,65.678
TP1,PAO1101,17.413
TP1,PEN0221,26.873
TP1,PEN0251,0
TP1,PEN1101,67.658
TP1,PNI0331,7.243
TP1,PPI2201,0
TP1,RDF0331,26.529
TP1,RFN1101,0.997
TP1,RFN1102,0.866
TP1,ROS0221,49.896
TP1,ROS1101,25.692
TP1,ROT0111,11.525
TP1,ROT0331,22.281
TP1,ROT1101,0
TP1,SBK0331,13.383
TP1,SBK0661,7.347
TP1,SDN0331,32.071
TP1,SFD0331,11.164
TP1,SFD2201,0
TP1,STK0331,64.815
TP1,STK0661,13.039
TP1,STU0111,4.899
TP1,SVL0331,30.263
TP1,SWN0251,0.87
TP1,SWN2201,0.08
TP1,TAK0331,47.285
TP1,TGA0111,12.735
TP1,TGA0331,38.521
TP1,THI2201,0
TP1,TIM0111,43.858
TP1,TKA0331,2.905
TP1,TKH0111,0.536
TP1,TKR0331,40.29
TP1,TKU0331,4.427
TP1,TMI0331,18.538
TP1,TMK0331,12.689
TP1,TMN0551,0.409
TP1,TMU0111,16.981
TP1,TNG0111,20.641
TP1,TNG0551,0.067
TP1,TRK0111,3.342
TP1,TUI1101,23.961
TP1,TWC2201,-15.146
TP1,TWH0331,32.192
TP1,TWI2201,576.855
TP1,TWZ0331,4.677
TP1,UHT0331,13.815
TP1,WAI0111,4.791
TP1,WDV0111,1.155
TP1,WDV1101,-2.974
TP1,WEL0331,14.634
TP1,WHI2201,0.142
TP1,WIL0331,-28.393
TP1,WIR0331,45.803
TP1,WKM2201,4.368
TP1,WPR0331,3.638
TP1,WPR0661,0.853
TP1,WPT0111,0
TP1,WPW0331,9.798
TP1,WRD0331,31.452
TP1,WRK0331,25.028
TP1,WTK0111,0
TP1,WTK0331,0
TP1,WTU0331,44.772
TP1,WVY0111,2.149
TP1,WWD1102,-60.407
TP1,WWD1103,-63.941
TP2,BOB1101,29.463
TP2,CPK0331,64.229
TP2,HAM0331,58.531
TP2,HIN0331,15.69
TP2,ISL0331,41.884
TP2,KAW0111,13.85
TP2,KAW0113,0
TP2,KIN0331,8.731
TP2,KPU0661,18.302
TP2,MPE1101,49.545
TP2,PEN0331,125.026
TP2,PRM0331,25.875
TP2,WGN0331,11.774
TP2,WHI0111,43.71
TP2,WHU0331,9.666
TP2,WKO0331,16.804
TP2,KAW0112_DLS0,0
TP2,KAW0113_DLS1,69.326
TP2,ABY0111,2.423
TP2,ALB0331,53.825
TP2,ALB1101,27.564
TP2,APS0111,0.143
TP2,ARG1101,0.033
TP2,ASB0331,14.799
TP2,ASB0661,18.984
TP2,ASY0111,10.309
TP2,ATU1101,0.106
TP2,BAL0331,12.419
TP2,BDE0111,6.02
TP2,BLN0331,33.574
TP2,BOB0331,4.588
TP2,BPD1101,1.27
TP2,BPE0331,41.972
TP2,BPE0551,0.289
TP2,BPT1101,0.236
TP2,BRB0331,45.932
TP2,BRK0331,13.227
TP2,BRY0661,86.068
TP2,BWK1101,0
TP2,CBG0111,15.523
TP2,CLH0111,0.259
TP2,CML0331,15
TP2,COL0111,0.146
TP2,COL0661,0
TP2,CPK0111,8.218
TP2,CST0331,19.955
TP2,CUL0331,4.085
TP2,CUL0661,2.764
TP2,CYD0331,-2.005
TP2,CYD2201,0
TP2,DOB0331,0.638
TP2,DVK0111,6.27
TP2,EDG0331,37.398
TP2,EDN0331,3.578
TP2,FHL0331,24.559
TP2,FKN0331,32.746
TP2,GFD0331,26.593
TP2,GLN0331,96.203
TP2,GLN0332,33.805
TP2,GOR0331,14.794
TP2,GYM0661,5.932
TP2,GYT0331,2.777
TP2,HAM0111,14.88
TP2,HAM0551,0.094
TP2,HAY0111,7.336
TP2,HAY0331,6.839
TP2,HEN0331,48.286
TP2,HEP0331,61.29
TP2,HKK0661,-2.691
TP2,HLY0331,12.375
TP2,HOB1101,18.263
TP2,HOR0331,4.818
TP2,HOR0661,3.198
TP2,HTI0331,16.492
TP2,HUI0331,19.5
TP2,HWA0331,15.601
TP2,HWA0332,5.706
TP2,HWA1101,0
TP2,HWA1102,0
TP2,HWB0331,35.927
TP2,HWB0332,19.797
TP2,HWB1101,6.146
TP2,INV0331,43.097
TP2,ISL0661,261.765
TP2,KAI0111,15.658
TP2,KAW0112,40.321
TP2,KAW1101,0
TP2,KBY0661,0.789
TP2,KBY0662,0.942
TP2,KIK0111,0.934
TP2,KIN0111,41.474
TP2,KIN0112,-23.671
TP2,KIN0113,17.719
TP2,KMO0331,6.808
TP2,KOE1101,8.456
TP2,KPA1101,0
TP2,KUM0661,-2.824
TP2,KWA0111,12.659
TP2,LFD1101,0.884
TP2,LFD1102,0.762
TP2,LTN0331,22.305
TP2,MAN2201,0.837
TP2,MAT1101,0.174
TP2,MCH0111,0.823
TP2,MER0331,0
TP2,MGM0331,3.773
TP2,MHO0331,15.784
TP2,MKE1101,0.178
TP2,MLG0111,10.294
TP2,MLG0331,14.159
TP2,MNG0331,55.024
TP2,MNG1101,6.29
TP2,MNI0111,6.358
TP2,MST0331,23.543
TP2,MTM0331,29.438
TP2,MTN0331,8.665
TP2,MTO0331,5.846
TP2,MTR0331,3.503
TP2,NAP2201,0
TP2,NAP2202,0
TP2,NMA0331,-7.001
TP2,NPK0331,4.714
TP2,NPL0331,4.968
TP2,NSY0331,23.054
TP2,OAM0331,17.928
TP2,OKN0111,5.646
TP2,ONG0331,1.096
TP2,OPK0331,3.64
TP2,ORO1101,2.339
TP2,ORO1102,2.275
TP2,OTA0221,30.631
TP2,OTI0111,0.064
TP2,OWH0111,5.357
TP2,PAK0331,62.229
TP2,PAO1101,16.878
TP2,PEN0221,25.562
TP2,PEN0251,0
TP2,PEN1101,65.182
TP2,PNI0331,6.774
TP2,PPI2201,0
TP2,RDF0331,25.537
TP2,RFN1101,0.928
TP2,RFN1102,0.791
TP2,ROS0221,45.967
TP2,ROS1101,23.945
TP2,ROT0111,10.9
TP2,ROT0331,21.188
TP2,ROT1101,0
TP2,SBK0331,12.491
TP2,SBK0661,6.9
TP2,SDN0331,30.561
TP2,SFD0331,10.668
TP2,SFD2201,0
TP2,STK0331,61.555
TP2,STK0661,12.373
TP2,STU0111,4.511
TP2,SVL0331,28.666
TP2,SWN0251,0.7
TP2,SWN2201,0.12
TP2,TAK0331,43.458
TP2,TGA0111,11.894
TP2,TGA0331,36.525
TP2,THI2201,0
TP2,TIM0111,41.665
TP2,TKA0331,2.746
TP2,TKH0111,0.503
TP2,TKR0331,37.886
TP2,TKU0331,4.306
TP2,TMI0331,18.129
TP2,TMK0331,11.899
TP2,TMN0551,0.845
TP2,TMU0111,16.334
TP2,TNG0111,20.434
TP2,TNG0551,0.067
TP2,TRK0111,3.151
TP2,TUI1101,23.145
TP2,TWC2201,-16.276
TP2,TWH0331,26.201
TP2,TWI2201,578.065
TP2,TWZ0331,4.689
TP2,UHT0331,13.125
TP2,WAI0111,4.524
TP2,WDV0111,1.106
TP2,WDV1101,-2.069
TP2,WEL0331,14.093
TP2,WHI2201,0.144
TP2,WIL0331,-30.285
TP2,WIR0331,44.399
TP2,WKM2201,4.21
TP2,WPR0331,3.462
TP2,WPR0661,0.67
TP2,WPT0111,0
TP2,WPW0331,9.542
TP2,WRD0331,29.373
TP2,WRK0331,24.959
TP2,WTK0111,0
TP2,WTK0331,0
TP2,WTU0331,44.123
TP2,WVY0111,2.1
TP2,WWD1102,-57.07
TP2,WWD1103,-62.428
TP3,BOB1101,27.937
TP3,CPK0331,61.752
TP3,HAM0331,56.78
TP3,HIN0331,15.454
TP3,ISL0331,40.267
TP3,KAW0111,14.405
TP3,KAW0113,0
TP3,KIN0331,7.521
TP3,KPU0661,17.736
TP3,MPE1101,47.595
TP3,PEN0331,121.467
TP3,PRM0331,24.671
TP3,WGN0331,11.541
TP3,WHI0111,41.058
TP3,WHU0331,9.424
TP3,WKO0331,16.299
TP3,KAW0112_DLS0,0
TP3,KAW0113_DLS1,70.598
TP3,ABY0111,2.305
TP3,ALB0331,51.049
TP3,ALB1101,26.602
TP3,APS0111,0.131
TP3,ARG1101,0.034
TP3,ASB0331,14.177
TP3,ASB0661,18.14
TP3,ASY0111,10.105
TP3,ATU1101,0.103
TP3,BAL0331,11.198
TP3,BDE0111,6.302
TP3,BLN0331,32.363
TP3,BOB0331,4.458
TP3,BPD1101,1.194
TP3,BPE0331,40.515
TP3,BPE0551,0.345
TP3,BPT1101,0.236
TP3,BRB0331,45.446
TP3,BRK0331,12.844
TP3,BRY0661,81.513
TP3,BWK1101,0
TP3,CBG0111,15.025
TP3,CLH0111,0.271
TP3,CML0331,14.098
TP3,COL0111,0.141
TP3,COL0661,0
TP3,CPK0111,7.792
TP3,CST0331,19.313
TP3,CUL0331,3.928
TP3,CUL0661,2.648
TP3,CYD0331,-2.406
TP3,CYD2201,0
TP3,DOB0331,0.462
TP3,DVK0111,5.97
TP3,EDG0331,37.731
TP3,EDN0331,3.529
TP3,FHL0331,24.11
TP3,FKN0331,31.03
TP3,GFD0331,25.58
TP3,GLN0331,94.299
TP3,GLN0332,31.094
TP3,GOR0331,14.093
TP3,GYM0661,5.638
TP3,GYT0331,2.503
TP3,HAM0111,14.299
TP3,HAM0551,0.101
TP3,HAY0111,7.196
TP3,HAY0331,6.667
TP3,HEN0331,45.875
TP3,HEP0331,58.797
TP3,HKK0661,-3.118
TP3,HLY0331,11.967
TP3,HOB1101,17.659
TP3,HOR0331,4.58
TP3,HOR0661,3.204
TP3,HTI0331,15.573
TP3,HUI0331,22.976
TP3,HWA0331,15.316
TP3,HWA0332,5.706
TP3,HWA1101,0
TP3,HWA1102,0
TP3,HWB0331,34.306
TP3,HWB0332,18.719
TP3,HWB1101,5.755
TP3,INV0331,40.828
TP3,ISL0661,249.887
TP3,KAI0111,15.15
TP3,KAW0112,39.61
TP3,KAW1101,0
TP3,KBY0661,0.739
TP3,KBY0662,0.89
TP3,KIK0111,0.904
TP3,KIN0111,41.521
TP3,KIN0112,-23.741
TP3,KIN0113,16.579
TP3,KMO0331,6.261
TP3,KOE1101,7.641
TP3,KPA1101,0
TP3,KUM0661,-2.831
TP3,KWA0111,12.598
TP3,LFD1101,0.941
TP3,LFD1102,0.885
TP3,LTN0331,21.2
TP3,MAN2201,0.845
TP3,MAT1101,0.171
TP3,MCH0111,0.821
TP3,MER0331,0
TP3,MGM0331,3.761
TP3,MHO0331,15.284
TP3,MKE1101,0.182
TP3,MLG0111,10.022
TP3,MLG0331,13.517
TP3,MNG0331,52.277
TP3,MNG1101,7.668
TP3,MNI0111,6.351
TP3,MST0331,22.361
TP3,MTM0331,28.707
TP3,MTN0331,8.465
TP3,MTO0331,5.66
TP3,MTR0331,3.395
TP3,NAP2201,0
TP3,NAP2202,0
TP3,NMA0331,-10.081
TP3,NPK0331,4.716
TP3,NPL0331,4.767
TP3,NSY0331,22.856
TP3,OAM0331,16.902
TP3,OKN0111,5.524
TP3,ONG0331,0.97
TP3,OPK0331,3.551
TP3,ORO1101,2.22
TP3,ORO1102,2.155
TP3,OTA0221,29.333
TP3,OTI0111,0.063
TP3,OWH0111,5.111
TP3,PAK0331,58.651
TP3,PAO1101,16.576
TP3,PEN0221,24.99
TP3,PEN0251,0
TP3,PEN1101,62.739
TP3,PNI0331,6.507
TP3,PPI2201,0
TP3,RDF0331,24.715
TP3,RFN1101,0.97
TP3,RFN1102,0.824
TP3,ROS0221,43.171
TP3,ROS1101,22.795
TP3,ROT0111,10.445
TP3,ROT0331,19.48
TP3,ROT1101,0
TP3,SBK0331,11.927
TP3,SBK0661,6.616
TP3,SDN0331,29.479
TP3,SFD0331,10.735
TP3,SFD2201,0
TP3,STK0331,61.88
TP3,STK0661,11.985
TP3,STU0111,4.267
TP3,SVL0331,27.391
TP3,SWN0251,0.658
TP3,SWN2201,0.1
TP3,TAK0331,42.654
TP3,TGA0111,11.356
TP3,TGA0331,34.873
TP3,THI2201,0
TP3,TIM0111,40.258
TP3,TKA0331,2.645
TP3,TKH0111,0.491
TP3,TKR0331,36.416
TP3,TKU0331,4.212
TP3,TMI0331,17.517
TP3,TMK0331,11.3
TP3,TMN0551,3.288
TP3,TMU0111,15.737
TP3,TNG0111,20.568
TP3,TNG0551,0.067
TP3,TRK0111,3.025
TP3,TUI1101,22.333
TP3,TWC2201,-16.743
TP3,TWH0331,23.626
TP3,TWI2201,579.295
TP3,TWZ0331,4.543
TP3,UHT0331,12.677
TP3,WAI0111,4.377
TP3,WDV0111,1.103
TP3,WDV1101,-2.211
TP3,WEL0331,13.721
TP3,WHI2201,0.142
TP3,WIL0331,-29.101
TP3,WIR0331,43
TP3,WKM2201,4.124
TP3,WPR0331,3.281
TP3,WPR0661,0.621
TP3,WPT0111,0
TP3,WPW0331,9.4
TP3,WRD0331,28.245
TP3,WRK0331,24.913
TP3,WTK0111,0
TP3,WTK0331,0
TP3,WTU0331,43.624
TP3,WVY0111,2.011
TP3,WWD1102,-57.291
TP3,WWD1103,-59.315
TP4,BOB1101,27.136
TP4,CPK0331,59.8
TP4,HAM0331,55.254
TP4,HIN0331,15.084
TP4,ISL0331,38.626
TP4,KAW0111,14.26
TP4,KAW0113,0
TP4,KIN0331,7.287
TP4,KPU0661,17.424
TP4,MPE1101,46.443
TP4,PEN0331,118.626
TP4,PRM0331,24.034
TP4,WGN0331,11.368
TP4,WHI0111,40.758
TP4,WHU0331,9.274
TP4,WKO0331,16.474
TP4,KAW0112_DLS0,0
TP4,KAW0113_DLS1,70.976
TP4,ABY0111,2.235
TP4,ALB0331,49.458
TP4,ALB1101,25.797
TP4,APS0111,0.125
TP4,ARG1101,0.034
TP4,ASB0331,13.701
TP4,ASB0661,17.538
TP4,ASY0111,9.967
TP4,ATU1101,0.104
TP4,BAL0331,10.628
TP4,BDE0111,6.598
TP4,BLN0331,31.355
TP4,BOB0331,4.356
TP4,BPD1101,1.138
TP4,BPE0331,38.032
TP4,BPE0551,0.515
TP4,BPT1101,0.236
TP4,BRB0331,45.53
TP4,BRK0331,12.572
TP4,BRY0661,76.165
TP4,BWK1101,0
TP4,CBG0111,14.785
TP4,CLH0111,0.26
TP4,CML0331,13.536
TP4,COL0111,0.14
TP4,COL0661,0
TP4,CPK0111,7.514
TP4,CST0331,18.912
TP4,CUL0331,3.816
TP4,CUL0661,2.524
TP4,CYD0331,-2.535
TP4,CYD2201,2.266
TP4,DOB0331,0.327
TP4,DVK0111,5.766
TP4,EDG0331,37.198
TP4,EDN0331,3.464
TP4,FHL0331,23.959
TP4,FKN0331,29.392
TP4,GFD0331,25.042
TP4,GLN0331,93.676
TP4,GLN0332,31.929
TP4,GOR0331,13.818
TP4,GYM0661,5.408
TP4,GYT0331,2.577
TP4,HAM0111,13.956
TP4,HAM0551,1.634
TP4,HAY0111,6.976
TP4,HAY0331,6.491
TP4,HEN0331,44.398
TP4,HEP0331,56.959
TP4,HKK0661,-3.521
TP4,HLY0331,11.48
TP4,HOB1101,17.2
TP4,HOR0331,4.293
TP4,HOR0661,3.769
TP4,HTI0331,15.184
TP4,HUI0331,23.741
TP4,HWA0331,15.232
TP4,HWA0332,5.702
TP4,HWA1101,0
TP4,HWA1102,0
TP4,HWB0331,34.132
TP4,HWB0332,18.067
TP4,HWB1101,5.542
TP4,INV0331,38.572
TP4,ISL0661,235.24
TP4,KAI0111,14.367
TP4,KAW0112,39.248
TP4,KAW1101,0
TP4,KBY0661,0.731
TP4,KBY0662,0.883
TP4,KIK0111,0.887
TP4,KIN0111,41.67
TP4,KIN0112,-25.425
TP4,KIN0113,16.565
TP4,KMO0331,5.907
TP4,KOE1101,7.116
TP4,KPA1101,0
TP4,KUM0661,-2.708
TP4,KWA0111,12.376
TP4,LFD1101,0.949
TP4,LFD1102,0.863
TP4,LTN0331,18.281
TP4,MAN2201,0.835
TP4,MAT1101,0.099
TP4,MCH0111,0.784
TP4,MER0331,0
TP4,MGM0331,3.665
TP4,MHO0331,14.816
TP4,MKE1101,0.189
TP4,MLG0111,9.796
TP4,MLG0331,12.876
TP4,MNG0331,50.574
TP4,MNG1101,5.76
TP4,MNI0111,6.343
TP4,MST0331,21.519
TP4,MTM0331,27.738
TP4,MTN0331,8.21
TP4,MTO0331,5.496
TP4,MTR0331,3.4
TP4,NAP2201,0
TP4,NAP2202,0
TP4,NMA0331,-11.275
TP4,NPK0331,4.62
TP4,NPL0331,4.708
TP4,NSY0331,21.701
TP4,OAM0331,15.986
TP4,OKN0111,5.452
TP4,ONG0331,0.824
TP4,OPK0331,3.471
TP4,ORO1101,2.115
TP4,ORO1102,2.049
TP4,OTA0221,28.424
TP4,OTI0111,0.073
TP4,OWH0111,4.955
TP4,PAK0331,56.499
TP4,PAO1101,16.438
TP4,PEN0221,24.873
TP4,PEN0251,0
TP4,PEN1101,61.007
TP4,PNI0331,6.316
TP4,PPI2201,0
TP4,RDF0331,24.494
TP4,RFN1101,0.866
TP4,RFN1102,0.716
TP4,ROS0221,41.218
TP4,ROS1101,22.082
TP4,ROT0111,9.858
TP4,ROT0331,19.755
TP4,ROT1101,0
TP4,SBK0331,11.474
TP4,SBK0661,6.396
TP4,SDN0331,28.807
TP4,SFD0331,10.511
TP4,SFD2201,0
TP4,STK0331,61.775
TP4,STK0661,11.638
TP4,STU0111,4.052
TP4,SVL0331,26.57
TP4,SWN0251,0.986
TP4,SWN2201,0.08
TP4,TAK0331,42.797
TP4,TGA0111,11.03
TP4,TGA0331,33.686
TP4,THI2201,0
TP4,TIM0111,38.197
TP4,TKA0331,2.67
TP4,TKH0111,0.487
TP4,TKR0331,34.865
TP4,TKU0331,4.138
TP4,TMI0331,17.424
TP4,TMK0331,10.877
TP4,TMN0551,3.655
TP4,TMU0111,15.247
TP4,TNG0111,21.695
TP4,TNG0551,0.067
TP4,TRK0111,2.98
TP4,TUI1101,21.644
TP4,TWC2201,-21.002
TP4,TWH0331,18.75
TP4,TWI2201,579.857
TP4,TWZ0331,4.461
TP4,UHT0331,12.445
TP4,WAI0111,4.292
TP4,WDV0111,1.069
TP4,WDV1101,-2.999
TP4,WEL0331,13.5
TP4,WHI2201,0.14
TP4,WIL0331,-33.557
TP4,WIR0331,41.613
TP4,WKM2201,4.102
TP4,WPR0331,3.161
TP4,WPR0661,0.572
TP4,WPT0111,0
TP4,WPW0331,9.498
TP4,WRD0331,27.348
TP4,WRK0331,24.648
TP4,WTK0111,0
TP4,WTK0331,0
TP4,WTU0331,42.383
TP4,WVY0111,2.006
TP4,WWD1102,-58.029
TP4,WWD1103,-60.969
TP5,BOB1101,26.721
TP5,CPK0331,58.323
TP5,HAM0331,54.288
TP5,HIN0331,15.094
TP5,ISL0331,37.05
TP5,KAW0111,14.309
TP5,KAW0113,0
TP5,KIN0331,7.209
TP5,KPU0661,17.283
TP5,MPE1101,45.66
TP5,PEN0331,116.95
TP5,PRM0331,23.388
TP5,WGN0331,11.256
TP5,WHI0111,40.259
TP5,WHU0331,9.178
TP5,WKO0331,16.559
TP5,KAW0112_DLS0,0
TP5,KAW0113_DLS1,71.087
TP5,ABY0111,2.147
TP5,ALB0331,48.679
TP5,ALB1101,25.283
TP5,APS0111,0.124
TP5,ARG1101,0.034
TP5,ASB0331,13.008
TP5,ASB0661,17.04
TP5,ASY0111,10.092
TP5,ATU1101,0.106
TP5,BAL0331,10.834
TP5,BDE0111,6.817
TP5,BLN0331,30.729
TP5,BOB0331,4.245
TP5,BPD1101,1.155
TP5,BPE0331,36.434
TP5,BPE0551,1.877
TP5,BPT1101,0.237
TP5,BRB0331,45.682
TP5,BRK0331,12.396
TP5,BRY0661,72.217
TP5,BWK1101,0
TP5,CBG0111,14.717
TP5,CLH0111,0.253
TP5,CML0331,13.017
TP5,COL0111,0.133
TP5,COL0661,0
TP5,CPK0111,7.265
TP5,CST0331,18.687
TP5,CUL0331,3.766
TP5,CUL0661,2.473
TP5,CYD0331,-2.978
TP5,CYD2201,2.364
TP5,DOB0331,0.328
TP5,DVK0111,5.669
TP5,EDG0331,36.937
TP5,EDN0331,3.411
TP5,FHL0331,23.45
TP5,FKN0331,28.474
TP5,GFD0331,24.471
TP5,GLN0331,93.109
TP5,GLN0332,32.226
TP5,GOR0331,13.317
TP5,GYM0661,5.208
TP5,GYT0331,2.273
TP5,HAM0111,13.571
TP5,HAM0551,1.812
TP5,HAY0111,6.732
TP5,HAY0331,6.422
TP5,HEN0331,43.533
TP5,HEP0331,55.708
TP5,HKK0661,-3.851
TP5,HLY0331,11.452
TP5,HOB1101,17.037
TP5,HOR0331,4.038
TP5,HOR0661,3.867
TP5,HTI0331,14.677
TP5,HUI0331,23.773
TP5,HWA0331,15.09
TP5,HWA0332,5.651
TP5,HWA1101,0
TP5,HWA1102,0
TP5,HWB0331,33.063
TP5,HWB0332,17.441
TP5,HWB1101,5.382
TP5,INV0331,37.437
TP5,ISL0661,222.083
TP5,KAI0111,13.776
TP5,KAW0112,39.921
TP5,KAW1101,0
TP5,KBY0661,0.695
TP5,KBY0662,0.846
TP5,KIK0111,0.886
TP5,KIN0111,41.499
TP5,KIN0112,-25.188
TP5,KIN0113,16.262
TP5,KMO0331,5.642
TP5,KOE1101,6.21
TP5,KPA1101,0
TP5,KUM0661,-2.611
TP5,KWA0111,12.388
TP5,LFD1101,0.818
TP5,LFD1102,0.831
TP5,LTN0331,16.685
TP5,MAN2201,0.834
TP5,MAT1101,0.127
TP5,MCH0111,0.781
TP5,MER0331,0
TP5,MGM0331,3.559
TP5,MHO0331,14.676
TP5,MKE1101,0.181
TP5,MLG0111,9.66
TP5,MLG0331,12.618
TP5,MNG0331,49.8
TP5,MNG1101,5.103
TP5,MNI0111,6.094
TP5,MST0331,20.428
TP5,MTM0331,27.299
TP5,MTN0331,8.09
TP5,MTO0331,5.484
TP5,MTR0331,3.387
TP5,NAP2201,0
TP5,NAP2202,0
TP5,NMA0331,-8.871
TP5,NPK0331,4.512
TP5,NPL0331,4.746
TP5,NSY0331,22.74
TP5,OAM0331,15.434
TP5,OKN0111,5.383
TP5,ONG0331,0.712
TP5,OPK0331,3.274
TP5,ORO1101,2.042
TP5,ORO1102,1.976
TP5,OTA0221,27.981
TP5,OTI0111,0.46
TP5,OWH0111,4.83
TP5,PAK0331,55.467
TP5,PAO1101,16.402
TP5,PEN0221,24.448
TP5,PEN0251,0
TP5,PEN1101,60.275
TP5,PNI0331,6.144
TP5,PPI2201,0
TP5,RDF0331,24.063
TP5,RFN1101,0.938
TP5,RFN1102,0.786
TP5,ROS0221,39.849
TP5,ROS1101,21.73
TP5,ROT0111,9.648
TP5,ROT0331,19.274
TP5,ROT1101,0
TP5,SBK0331,11.17
TP5,SBK0661,6.31
TP5,SDN0331,27.875
TP5,SFD0331,10.272
TP5,SFD2201,0
TP5,STK0331,58.931
TP5,STK0661,11.55
TP5,STU0111,3.977
TP5,SVL0331,26.386
TP5,SWN0251,1.044
TP5,SWN2201,0.1
TP5,TAK0331,42.051
TP5,TGA0111,10.418
TP5,TGA0331,32.914
TP5,THI2201,0
TP5,TIM0111,37.193
TP5,TKA0331,2.567
TP5,TKH0111,0.468
TP5,TKR0331,33.768
TP5,TKU0331,4.025
TP5,TMI0331,17.037
TP5,TMK0331,10.596
TP5,TMN0551,2.977
TP5,TMU0111,15.173
TP5,TNG0111,29.223
TP5,TNG0551,0.066
TP5,TRK0111,2.985
TP5,TUI1101,21.204
TP5,TWC2201,-25.51
TP5,TWH0331,11.524
TP5,TWI2201,579.624
TP5,TWZ0331,4.322
TP5,UHT0331,12.208
TP5,WAI0111,4.188
TP5,WDV0111,1.034
TP5,WDV1101,-3.007
TP5,WEL0331,13.379
TP5,WHI2201,0.156
TP5,WIL0331,-35.581
TP5,WIR0331,40.804
TP5,WKM2201,4.08
TP5,WPR0331,3.045
TP5,WPR0661,0.494
TP5,WPT0111,0
TP5,WPW0331,9.435
TP5,WRD0331,26.781
TP5,WRK0331,24.027
TP5,WTK0111,0
TP5,WTK0331,0
TP5,WTU0331,42.066
TP5,WVY0111,1.954
TP5,WWD1102,-57.51
TP5,WWD1103,-62.676
TP6,BOB1101,26.427
TP6,CPK0331,57.26
TP6,HAM0331,53.392
