i_TradePeriodEnergyOffer
_
TP1,KUM0661_KUM0,t1,i_GenerationMWOffer, 0, ,
TP1,KUM0661_KUM0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,KUM0661_KUM0,t2,i_GenerationMWOffer, 3, ,
TP1,KUM0661_KUM0,t2,i_GenerationMWOfferPrice, 75, ,
TP1,KUM0661_KUM0,t4,i_GenerationMWOffer, 3, ,
TP1,KUM0661_KUM0,t4,i_GenerationMWOfferPrice, 170, ,
TP1,MAN2201_MAN0,t1,i_GenerationMWOffer, 290, ,
TP1,MAN2201_MAN0,t1,i_GenerationMWOfferPrice, 0.02, ,
TP1,MAN2201_MAN0,t2,i_GenerationMWOffer, 50, ,
TP1,MAN2201_MAN0,t2,i_GenerationMWOfferPrice, 460, ,
TP1,MAN2201_MAN0,t3,i_GenerationMWOffer, 160, ,
TP1,MAN2201_MAN0,t3,i_GenerationMWOfferPrice, 595, ,
TP1,MAN2201_MAN0,t5,i_GenerationMWOffer, 115, ,
TP1,MAN2201_MAN0,t5,i_GenerationMWOfferPrice, 1000, ,
TP1,MAT1101_ANI0,t1,i_GenerationMWOffer, 12.2, ,
TP1,MAT1101_ANI0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,MAT1101_MAT0,t1,i_GenerationMWOffer, 19, ,
TP1,MAT1101_MAT0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,MAT1101_MAT0,t2,i_GenerationMWOffer, 15, ,
TP1,MAT1101_MAT0,t2,i_GenerationMWOfferPrice, 95, ,
TP1,MAT1101_MAT0,t3,i_GenerationMWOffer, 4, ,
TP1,MAT1101_MAT0,t3,i_GenerationMWOfferPrice, 150, ,
TP1,MHO0331_MHO0,t1,i_GenerationMWOffer, 0, ,
TP1,MHO0331_MHO0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,MKE1101_MKE1,t1,i_GenerationMWOffer, 42.3, ,
TP1,MKE1101_MKE1,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,MKE1101_MKE1,t2,i_GenerationMWOffer, 42.9, ,
TP1,MKE1101_MKE1,t2,i_GenerationMWOfferPrice, 0.02, ,
TP1,MKE1101_MKE1,t3,i_GenerationMWOffer, 3.6, ,
TP1,MKE1101_MKE1,t3,i_GenerationMWOfferPrice, 118, ,
TP1,MTI2201_MTI0,t1,i_GenerationMWOffer, 59, ,
TP1,MTI2201_MTI0,t1,i_GenerationMWOfferPrice, 0.49, ,
TP1,MTI2201_MTI0,t2,i_GenerationMWOffer, 19, ,
TP1,MTI2201_MTI0,t2,i_GenerationMWOfferPrice, 89.5, ,
TP1,MTI2201_MTI0,t3,i_GenerationMWOffer, 11, ,
TP1,MTI2201_MTI0,t3,i_GenerationMWOfferPrice, 102, ,
TP1,MTI2201_MTI0,t4,i_GenerationMWOffer, 9, ,
TP1,MTI2201_MTI0,t4,i_GenerationMWOfferPrice, 133, ,
TP1,MTI2201_MTI0,t5,i_GenerationMWOffer, 113, ,
TP1,MTI2201_MTI0,t5,i_GenerationMWOfferPrice, 390, ,
TP1,NAP2201_NAP0,t1,i_GenerationMWOffer, 141, ,
TP1,NAP2201_NAP0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,NAP2202_NTM0,t1,i_GenerationMWOffer, 79, ,
TP1,NAP2202_NTM0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,NSY0331_PAE0,t1,i_GenerationMWOffer, 4.5, ,
TP1,NSY0331_PAE0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,OHA2201_OHA0,t1,i_GenerationMWOffer, 67.059, ,
TP1,OHA2201_OHA0,t1,i_GenerationMWOfferPrice, 0.03, ,
TP1,OHA2201_OHA0,t2,i_GenerationMWOffer, 8.848, ,
TP1,OHA2201_OHA0,t2,i_GenerationMWOfferPrice, 145, ,
TP1,OHA2201_OHA0,t3,i_GenerationMWOffer, 8.848, ,
TP1,OHA2201_OHA0,t3,i_GenerationMWOfferPrice, 240, ,
TP1,OHA2201_OHA0,t4,i_GenerationMWOffer, 12.109, ,
TP1,OHA2201_OHA0,t4,i_GenerationMWOfferPrice, 330, ,
TP1,OHA2201_OHA0,t5,i_GenerationMWOffer, 93.136, ,
TP1,OHA2201_OHA0,t5,i_GenerationMWOfferPrice, 900, ,
TP1,OHB2201_OHB0,t1,i_GenerationMWOffer, 72.706, ,
TP1,OHB2201_OHB0,t1,i_GenerationMWOfferPrice, 0.03, ,
TP1,OHB2201_OHB0,t2,i_GenerationMWOffer, 9.593, ,
TP1,OHB2201_OHB0,t2,i_GenerationMWOfferPrice, 145, ,
TP1,OHB2201_OHB0,t3,i_GenerationMWOffer, 9.593, ,
TP1,OHB2201_OHB0,t3,i_GenerationMWOfferPrice, 240, ,
TP1,OHB2201_OHB0,t4,i_GenerationMWOffer, 13.127, ,
