-,,,,
42557,TP1,NI,253.648,171.206
42557,TP1,SI,74.368,220
42557,TP2,NI,198.267,137.875
42557,TP2,SI,71.937,219.874
42557,TP3,NI,100.252,118.141
42557,TP3,SI,104.354,218.943
42557,TP4,NI,57.039,95.072
42557,TP4,SI,81.164,218.922
42557,TP5,NI,101.296,84.67
42557,TP5,SI,78.739,219.349
42557,TP6,NI,107.316,74.842
42557,TP6,SI,78.662,219.411
42557,TP7,NI,115.006,58.616
42557,TP7,SI,77.651,215.219
42557,TP8,NI,115.579,58.911
42557,TP8,SI,79.461,211.623
42557,TP9,NI,91.735,91
42557,TP9,SI,77.878,219.366
42557,TP10,NI,150.128,61.279
42557,TP10,SI,79.824,220
42557,TP11,NI,209.163,111.344
42557,TP11,SI,72.643,220
42557,TP12,NI,84.073,112.888
42557,TP12,SI,210.406,220
42557,TP13,NI,29.905,143.496
42557,TP13,SI,116.424,189.003
42557,TP14,NI,87.87,169.416
42557,TP14,SI,120.459,208.371
42557,TP15,NI,142.764,267.987
42557,TP15,SI,125.006,155.006
42557,TP16,NI,111.219,225.1
42557,TP16,SI,151.809,202.021
42557,TP17,NI,126.383,250.412
42557,TP17,SI,141.714,174.726
42557,TP18,NI,114.273,251.067
42557,TP18,SI,130.808,170.84
42557,TP19,NI,127.935,260.454
42557,TP19,SI,130.809,160.009
42557,TP20,NI,142.375,263.462
42557,TP20,SI,125.009,155.009
42557,TP21,NI,139.215,236.39
42557,TP21,SI,70.005,129.009
42557,TP22,NI,129.285,236.39
42557,TP22,SI,70.005,129.009
42557,TP23,NI,123.084,236.263
42557,TP23,SI,71.005,130.009
42557,TP24,NI,127.286,236.546
42557,TP24,SI,71.005,130.009
42557,TP25,NI,132.066,238.696
42557,TP25,SI,79.845,131.009
42557,TP26,NI,129.664,245.192
42557,TP26,SI,86.967,131.009
42557,TP27,NI,129.776,247.49
42557,TP27,SI,77.805,136.009
42557,TP28,NI,112.894,231.953
42557,TP28,SI,77.805,136.009
42557,TP29,NI,124.611,232.369
42557,TP29,SI,77.805,136.009
42557,TP30,NI,138.075,243.809
42557,TP30,SI,79.405,136.009
42557,TP31,NI,138.822,254.618
42557,TP31,SI,102.575,136.009
42557,TP32,NI,135.548,270.016
42557,TP32,SI,123.203,136.009
42557,TP33,NI,115.321,233.151
42557,TP33,SI,77.805,136.009
42557,TP34,NI,101.139,188.141
42557,TP34,SI,102.352,183.892
42557,TP35,NI,134.101,216.761
42557,TP35,SI,120.805,199.009
42557,TP36,NI,134.051,231.815
42557,TP36,SI,120.805,186.007
42557,TP37,NI,121.49,214.875
42557,TP37,SI,120.805,206.009
42557,TP38,NI,127.437,214.912
42557,TP38,SI,120.805,206.009
42557,TP39,NI,130.89,216.081
42557,TP39,SI,120.805,206.009
42557,TP40,NI,128.008,234.958
42557,TP40,SI,168.805,185.531
42557,TP41,NI,125.836,242.596
42557,TP41,SI,168.805,179.007
42557,TP42,NI,138.721,242.361
42557,TP42,SI,149.624,179.007
42557,TP43,NI,166.85,252.422
42557,TP43,SI,120.805,166.007
42557,TP44,NI,149.186,256.218
42557,TP44,SI,117.005,161.567
42557,TP45,NI,104.735,200.502
42557,TP45,SI,160.003,220
42557,TP46,NI,95.852,195.306
42557,TP46,SI,181.591,220
42557,TP47,NI,58.532,194.061
42557,TP47,SI,190.001,220
42557,TP48,NI,81.131,193.536
42557,TP48,SI,190.001,220
