-,,,,,
-,,,,,
TP1,BPE_BRK1.1,363,315,, 
TP1,BPE_BRK2.1,363,315,, 
TP1,BPE_MHO1.1,362,375,, 
TP1,BPE_MHO2.1,362,374,, 
TP1,BPE_MTR1.1,362,380,, 
TP1,BPE_PRM_HAY1.1,363,424,, 
TP1,BPE_PRM_HAY1.2,449,424,, 
TP1,BPE_PRM_HAY1.3,465,424,, 
TP1,BPE_PRM_HAY2.1,363,423,, 
TP1,BPE_PRM_HAY2.2,449,423,, 
TP1,BPE_PRM_HAY2.3,466,423,, 
TP1,BPE_T1.L1,775,359,, 
TP1,BPE_T1.M1,362,359,, 
TP1,BPE_T1.T1,363,359,, 
TP1,BPE_T10.T10,363,356,, 
TP1,BPE_T15.T15,363,357,, 
TP1,BPE_T16.T16,363,358,, 
TP1,BPE_T2.L2,774,361,, 
TP1,BPE_T2.M2,362,361,, 
TP1,BPE_T2.T2,363,361,, 
TP1,BPE_T3.L3,776,360,, 
TP1,BPE_T3.M3,362,360,, 
TP1,BPE_T3.T3,363,360,, 
TP1,BPE_T9.T9,363,356,, 
TP1,BPE_TKU1.1,363,395,, 
TP1,BPE_TKU2.1,363,395,, 
TP1,BPE_TNG1.1,363,402,, 
TP1,BPE_TWC_LTN1.1,363,368,, 
TP1,BPE_TWC_LTN1.2,370,368,, 
TP1,BPE_TWC_LTN1.3,405,368,, 
TP1,BPE_TWF1.1,356,407,, 
TP1,BPE_TWF2.1,356,407,, 
TP1,BPE_WDV1.1,362,409,, 
TP1,BPE_WDV2.1,362,409,, 
TP1,BPE_WGN1.1,362,378,, 
TP1,BPE_WGN1.2,378,411,, 
TP1,BPE_WGN2.1,362,377,, 
TP1,BPE_WGN2.2,377,411,, 
TP1,BPE_WIL1.1,363,371,, 
TP1,BPE_WIL1.2,371,475,, 
TP1,BRB_HPI1.1,9,19,, 
TP1,BRB_MDN.1,9,26,, 
TP1,BRB_T2.T2,9,8,, 
TP1,BRB_T3.T3,9,8,, 
TP1,BRK_SFD1.1,315,344,, 
TP1,BRK_SFD2.1,315,344,, 
TP1,BRK_SFD3.1,315,344,, 
TP1,BRK_T1.T1,314,315,, 
TP1,BRY_ISL.1,549,526,, 
TP1,BRY_T5.L5,544,547,, 
TP1,BRY_T5.M5,545,547,, 
TP1,BRY_T5.T5,549,547,, 
TP1,BRY_T6.L6,543,546,, 
TP1,BRY_T6.M6,545,546,, 
TP1,BRY_T6.T6,549,546,, 
TP1,BRY_T7.L7,786,548,, 
TP1,BRY_T7.M7,545,548,, 
TP1,BRY_T7.T7,549,548,, 
TP1,BWK_WPI.1,669,727,, 
TP1,CBG_T3.T3,105,104,, 
TP1,CBG_T4.T4,106,104,, 
TP1,CLH_T1.T1,568,569,, 
TP1,CML_FKN1.1,621,626,, 
TP1,CML_FKN2.1,620,625,, 
TP1,CML_T5A.L5A,616,617,, 
TP1,CML_T5A.M5A,621,617,, 
TP1,CML_T5A.T5A,623,617,, 
TP1,CML_T5B.L5B,616,618,, 
TP1,CML_T5B.M5B,621,618,, 
TP1,CML_T5B.T5B,623,618,, 
TP1,CML_T8.L8,616,619,, 
TP1,CML_T8.M8,620,619,, 
TP1,CML_T8.T8,622,619,, 
TP1,COB_STK1.1,487,509,, 
TP1,COB_T1.T1,487,486,, 
TP1,COB_T2.T2,487,486,, 
TP1,COL_HOR2.1,572,586,, 
TP1,COL_HOR3.1,572,586,, 
TP1,COL_OTI1.1,569,572,, 
TP1,COL_OTI1.2,566,569,, 
TP1,COL_OTI1.3,566,592,, 
TP1,COL_OTI2.1,572,592,, 
TP1,COL_T1.T1,572,741,, 
TP1,COL_T2.T2,572,570,, 
TP1,COL_T6.T6,572,571,, 
TP1,CPK_T11.T11,417,416,, 
TP1,CPK_T12.T12,417,415,, 
TP1,CPK_T3.T3,419,417,, 
TP1,CPK_T4.T4,418,417,, 
TP1,CPK_T5.T5,420,417,, 
TP1,CPK_WIL1.1,420,474,, 
TP1,CPK_WWD_WIL2.1,421,474,, 
TP1,CPK_WWD_WIL2.2,418,421,, 
TP1,CPK_WWD_WIL2.3,421,478,, 
TP1,CPK_WWD_WIL3.1,422,474,, 
TP1,CPK_WWD_WIL3.2,419,422,, 
TP1,CPK_WWD_WIL3.3,422,477,, 
TP1,CST_HUI1.1,317,319,, 
TP1,CST_HUI2.1,317,319,, 
TP1,CST_MNI1.1,317,328,, 
TP1,CST_NPL1.1,317,332,, 
TP1,CST_NPL2.1,317,332,, 
TP1,CST_SFD1.1,317,343,, 
TP1,CST_T2.T2,317,316,, 
TP1,CST_T4.T4,317,316,, 
TP1,CUL_T1.T1,489,488,, 
TP1,CUL_T22.T22,488,490,, 
TP1,CUL_T23.T23,488,491,, 
TP1,CYD_ROX1.1,675,720,, 
TP1,CYD_ROX2.1,675,720,, 
TP1,CYD_T1.T1,675,673,, 
TP1,CYD_T2.T2,675,672,, 
TP1,CYD_T3.T3,675,670,, 
TP1,CYD_T4.T4,675,671,, 
TP1,CYD_T7.T7,675,674,, 
TP1,CYD_T8.T8,675,674,, 
TP1,CYD_TWZ1.1,623,675,, 
TP1,CYD_TWZ1.2,623,655,, 
TP1,CYD_TWZ2.1,622,675,, 
TP1,CYD_TWZ2.2,622,655,, 
TP1,DOB_GYM.1,576,582,, 
TP1,DOB_RFN_IGH2.1,579,480,, 
TP1,DOB_RFN_IGH2.2,492,480,, 
TP1,DOB_RFN_IGH2.3,480,502,, 
TP1,DOB_T1.T1,576,575,, 
TP1,DOB_T11.L11,789,578,, 
TP1,DOB_T11.M11,576,578,, 
TP1,DOB_T11.T11,579,578,, 
TP1,DOB_T12.L12,790,577,, 
TP1,DOB_T12.M12,576,577,, 
TP1,DOB_T12.T12,580,577,, 
TP1,DOB_T2.T2,576,575,, 
TP1,DRY_GLN1.1,49,53,, 
TP1,DRY_GLN2.1,49,53,, 
TP1,DRY_HLY1.1,49,121,, 
TP1,DRY_OTA1.1,49,92,, 
TP1,DRY_OTA1.2,72,92,, 
TP1,DVK_T1.T1,367,365,, 
TP1,DVK_T2.T2,366,365,, 
TP1,DVK_WDV1.1,366,409,, 
TP1,DVK_WDV2.1,367,409,, 
TP1,DVK_WPW1.2,366,413,, 
TP1,DVK_WPW2.2,367,414,, 
TP1,EDG_KAW1.1,170,180,, 
TP1,EDG_KAW2.1,170,180,, 
TP1,EDG_KAW3.1,171,181,, 
TP1,EDG_OWH2.1,170,239,, 
TP1,EDG_T4.L4,760,169,, 
TP1,EDG_T4.M4,763,169,, 
TP1,EDG_T4.T4,171,169,, 
TP1,EDG_T5.L5,761,168,, 
TP1,EDG_T5.M5,762,168,, 
TP1,EDG_T5.T5,171,168,, 
TP1,EDG_T7.T7,171,167,, 
TP1,EDG_T8.T8,167,171,, 
TP1,EDG_TRK1.1,171,265,, 
TP1,EDG_TRK2.1,171,265,, 
TP1,EDG_WAI2.1,170,268,, 
TP1,EDN_INV.1,677,694,, 
TP1,EDN_T1.T1,677,676,, 
TP1,EDN_T2.T2,677,676,, 
TP1,FHL_RDF1.1,291,293,, 
TP1,FHL_RDF2.1,291,293,, 
TP1,FHL_T1.T1,291,290,, 
TP1,FHL_T2.T2,291,290,, 
TP1,FHL_TUI1.1,291,302,, 
TP1,FHL_WPW1.1,291,770,, 
TP1,FHL_WPW2.1,291,771,, 
TP1,FKN_T2A.T2A,626,624,, 
TP1,FKN_T2B.T2B,626,624,, 
TP1,FKN_T4.T4,625,624,, 
TP1,GFD_HAY1.1,427,446,, 
TP1,GFD_HAY2.1,426,446,, 
TP1,GFD_T5.T5,426,425,, 
TP1,GFD_T6.T6,427,425,, 
TP1,GLN_T4.T4,53,729,, 
TP1,GLN_T5.T5,53,729,, 
TP1,GLN_T6.T6,53,51,, 
TP1,GLN_TG.TG,52,50,, 
TP1,GOR_ROX.1,679,719,, 
TP1,GOR_T2.T2,679,678,, 
TP1,GOR_T3.T3,679,678,, 
TP1,GYM_KUM.1,582,590,, 
TP1,GYM_T1.T1,582,581,, 
TP1,GYM_T2.T2,582,581,, 
TP1,GYT_T2.T2,428,429,, 
TP1,GYT_T3.T3,428,430,, 
TP1,HAM_KPO1.1,106,111,, 
TP1,HAM_KPO1.2,106,132,, 
TP1,HAM_KPO2.1,105,111,, 
TP1,HAM_KPO2.2,105,132,, 
TP1,HAM_OHW1.1,112,135,, 
TP1,HAM_PAO_WHU1.1,111,101,, 
TP1,HAM_PAO_WHU1.2,101,150,, 
TP1,HAM_PAO_WHU1.3,101,138,, 
TP1,HAM_PAO_WHU2.1,111,102,, 
TP1,HAM_PAO_WHU2.2,102,150,, 
TP1,HAM_PAO_WHU2.3,102,138,, 
TP1,HAM_T1.T1,111,107,, 
TP1,HAM_T2.T2,111,107,, 
