-,,,
-,,,
TP1,ARA2201_ARA0,78, 
TP1,ARG1101_BRR0,12, 
TP1,ARI1101_ARI0,81, 
TP1,ARI1102_ARI0,111, 
TP1,ASB0661_HBK0,28, 
TP1,ATI2201_ATI0,74, 
TP1,AVI2201_AVI0,214, 
TP1,BEN2202_BEN0,354, 
TP1,BWK1101_WPI0,55, 
TP1,COL0661_COL0,39, 
TP1,CYD2201_CYD0,464, 
TP1,GLN0332_GLN0,57, 
TP1,HLY2201_HLY1,230, 
TP1,HLY2201_HLY2,240, 
TP1,HLY2201_HLY5,397, 
TP1,HLY2201_HLY6,48, 
TP1,HWA1101_PTA1,11, 
TP1,HWA1101_PTA2,11, 
TP1,HWA1101_PTA3,11, 
TP1,HWA1102_WAA0,35, 
TP1,HWA1102_WAA1,34, 
TP1,HWB0331_WPI0,45, 
TP1,KAW0112_ONU0,60, 
TP1,KAW1101_KAG0,105, 
TP1,KPA1101_KPI1,20, 
TP1,KPO1101_KPO0,96, 
TP1,KUM0661_KUM0,7, 
TP1,MAN2201_MAN0,738, 
TP1,MAT1101_ANI0,25, 
TP1,MAT1101_MAT0,80, 
TP1,MHO0331_MHO0,37, 
TP1,MKE1101_MKE1,100, 
TP1,MTI2201_MTI0,351, 
TP1,NAP2201_NAP0,135, 
TP1,NAP2202_NTM0,85, 
TP1,NSY0331_PAE0,12, 
TP1,OHA2201_OHA0,254, 
TP1,OHB2201_OHB0,206, 
TP1,OHC2201_OHC0,206, 
TP1,OHK2201_OHK0,106, 
TP1,OKI2201_OKI0,40, 
TP1,PPI2201_PPI0,48, 
TP1,ROT1101_WHE0,26, 
TP1,ROX1101_ROX0,126, 
TP1,ROX2201_ROX0,212, 
TP1,RPO2201_RPO0,120, 
TP1,SFD2201_SFD21,104, 
TP1,SFD2201_SFD22,104, 
TP1,SFD2201_SPL0,369, 
TP1,STK0661_COB0,32, 
TP1,TGA0331_KMI0,42, 
TP1,THI2201_THI1,80, 
TP1,THI2201_THI2,81, 
TP1,TKA0111_TKA1,25, 
TP1,TKB2201_TKB1,149, 
TP1,TKU2201_TKU0,240, 
TP1,TUI1101_KTW0,34, 
TP1,TUI1101_PRI0,44, 
TP1,TUI1101_TUI0,60, 
TP1,TWH0331_TRC1,44, 
TP1,WHI2201_WHI0,156, 
TP1,WKM2201_MOK0,103, 
TP1,WKM2201_WKM0,106, 
TP1,WPA2201_WPA0,54, 
TP1,WRK0331_RKA0,34, 
TP1,WRK0331_TAA0,25, 
TP1,WRK2201_WRK0,128, 
TP1,WTK0111_WTK0,105, 
TP2,ARA2201_ARA0,78, 
TP2,ARG1101_BRR0,12, 
TP2,ARI1101_ARI0,81, 
TP2,ARI1102_ARI0,111, 
TP2,ASB0661_HBK0,28, 
TP2,ATI2201_ATI0,74, 
TP2,AVI2201_AVI0,214, 
TP2,BEN2202_BEN0,354, 
TP2,BWK1101_WPI0,55, 
TP2,COL0661_COL0,39, 
TP2,CYD2201_CYD0,464, 
TP2,GLN0332_GLN0,57, 
TP2,HLY2201_HLY1,230, 
TP2,HLY2201_HLY2,240, 
TP2,HLY2201_HLY5,397, 
TP2,HLY2201_HLY6,48, 
TP2,HWA1101_PTA1,11, 
TP2,HWA1101_PTA2,11, 
TP2,HWA1101_PTA3,11, 
TP2,HWA1102_WAA0,35, 
TP2,HWA1102_WAA1,34, 
TP2,HWB0331_WPI0,45, 
TP2,KAW0112_ONU0,60, 
TP2,KAW1101_KAG0,105, 
TP2,KPA1101_KPI1,20, 
TP2,KPO1101_KPO0,96, 
TP2,KUM0661_KUM0,7, 
TP2,MAN2201_MAN0,738, 
TP2,MAT1101_ANI0,25, 
TP2,MAT1101_MAT0,80, 
TP2,MHO0331_MHO0,37, 
TP2,MKE1101_MKE1,100, 
TP2,MTI2201_MTI0,351, 
TP2,NAP2201_NAP0,135, 
TP2,NAP2202_NTM0,85, 
TP2,NSY0331_PAE0,12, 
TP2,OHA2201_OHA0,254, 
TP2,OHB2201_OHB0,206, 
TP2,OHC2201_OHC0,206, 
TP2,OHK2201_OHK0,106, 
TP2,OKI2201_OKI0,40, 
TP2,PPI2201_PPI0,48, 
TP2,ROT1101_WHE0,26, 
TP2,ROX1101_ROX0,126, 
TP2,ROX2201_ROX0,212, 
TP2,RPO2201_RPO0,120, 
TP2,SFD2201_SFD21,104, 
TP2,SFD2201_SFD22,104, 
TP2,SFD2201_SPL0,368, 
TP2,STK0661_COB0,32, 
TP2,TGA0331_KMI0,42, 
TP2,THI2201_THI1,80, 
TP2,THI2201_THI2,81, 
TP2,TKA0111_TKA1,25, 
TP2,TKB2201_TKB1,149, 
TP2,TKU2201_TKU0,240, 
TP2,TUI1101_KTW0,34, 
TP2,TUI1101_PRI0,44, 
TP2,TUI1101_TUI0,60, 
TP2,TWH0331_TRC1,44, 
TP2,WHI2201_WHI0,156, 
TP2,WKM2201_MOK0,103, 
TP2,WKM2201_WKM0,106, 
TP2,WPA2201_WPA0,54, 
TP2,WRK0331_RKA0,34, 
TP2,WRK0331_TAA0,25, 
TP2,WRK2201_WRK0,128, 
TP2,WTK0111_WTK0,105, 
TP3,ARA2201_ARA0,78, 
TP3,ARG1101_BRR0,12, 
TP3,ARI1101_ARI0,81, 
TP3,ARI1102_ARI0,111, 
TP3,ASB0661_HBK0,28, 
TP3,ATI2201_ATI0,74, 
TP3,AVI2201_AVI0,214, 
TP3,BEN2202_BEN0,354, 
TP3,BWK1101_WPI0,55, 
TP3,COL0661_COL0,39, 
TP3,CYD2201_CYD0,464, 
