i_TradePeriodNodeDemand,,,
-,,,
TP1,BOB1101,25.525, 
TP1,CPK0331,63.595, 
TP1,HAM0331,51.706, 
TP1,HIN0331,14.829, 
TP1,ISL0331,35.354, 
TP1,KAW0111,12.685, 
TP1,KAW0113,0, 
TP1,KIN0331,7.361, 
TP1,KPU0661,17.644, 
TP1,MPE1101,49.892, 
TP1,PEN0331,117.755, 
TP1,PRM0331,25.349, 
TP1,WGN0331,10.527, 
TP1,WHI0111,58.488, 
TP1,WHU0331,9.503, 
TP1,WKO0331,15.184, 
TP1,KAW0112_DLS0,0, 
TP1,KAW0113_DLS1,70.057, 
TP1,ABY0111,2.255, 
TP1,ALB0331,50.95, 
TP1,ALB1101,28.164, 
TP1,APS0111,0.171, 
TP1,ARG1101,0, 
TP1,ASB0331,13.241, 
TP1,ASB0661,19.294, 
TP1,ASY0111,10.281, 
TP1,ATU1101,0.116, 
TP1,BAL0331,9.012, 
TP1,BDE0111,6.162, 
TP1,BLN0331,33.649, 
TP1,BOB0331,4.424, 
TP1,BPD1101,1.299, 
TP1,BPE0331,41.409, 
TP1,BPE0551,0.074, 
TP1,BPT1101,0.239, 
TP1,BRB0331,45.017, 
TP1,BRK0331,11.821, 
TP1,BRY0661,83.504, 
TP1,BWK1101,0, 
TP1,CBG0111,14.235, 
TP1,CLH0111,0.299, 
TP1,CML0331,14.158, 
TP1,COL0111,0.152, 
TP1,COL0661,0, 
TP1,CPK0111,8.371, 
TP1,CST0331,15.771, 
TP1,CUL0331,3.982, 
TP1,CUL0661,2.599, 
TP1,CYD0331,-12.173, 
TP1,CYD2201,0, 
TP1,DOB0331,-0.569, 
TP1,DVK0111,5.031, 
TP1,EDG0331,35.732, 
TP1,EDN0331,3.61, 
TP1,FHL0331,22.077, 
TP1,FKN0331,32.123, 
TP1,GFD0331,24.685, 
TP1,GLN0331,86.038, 
TP1,GLN0332,38.113, 
TP1,GOR0331,15.16, 
TP1,GYM0661,5.766, 
TP1,GYT0331,3.676, 
TP1,HAM0111,13.695, 
TP1,HAM0551,0.045, 
TP1,HAY0111,6.877, 
TP1,HAY0331,6.422, 
TP1,HEN0331,45.95, 
TP1,HEP0331,53.939, 
TP1,HKK0661,-4.589, 
TP1,HLY0331,11.557, 
TP1,HOB1101,20.225, 
TP1,HOR0331,2.341, 
TP1,HOR0661,4.166, 
TP1,HTI0331,10.527, 
TP1,HUI0331,13.596, 
TP1,HWA0331,14.338, 
TP1,HWA0332,5.334, 
TP1,HWA1101,0, 
TP1,HWA1102,0, 
TP1,HWB0331,40.365, 
TP1,HWB0332,19.915, 
TP1,HWB1101,5.844, 
TP1,INV0331,43.518, 
TP1,ISL0661,235.353, 
TP1,KAI0111,14.462, 
TP1,KAW0112,41.066, 
TP1,KAW1101,0, 
TP1,KBY0661,1.694, 
TP1,KBY0662,1.778, 
TP1,KIK0111,0.961, 
TP1,KIN0111,41.112, 
TP1,KIN0112,-23.75, 
TP1,KIN0113,16.88, 
TP1,KMO0331,7.376, 
TP1,KOE1101,7.283, 
TP1,KPA1101,0, 
TP1,KUM0661,0.475, 
TP1,KWA0111,11.801, 
TP1,LFD1101,0.911, 
TP1,LFD1102,0.898, 
TP1,LTN0331,24.436, 
TP1,MAN2201,0.994, 
TP1,MAT1101,0.153, 
TP1,MCH0111,0.786, 
TP1,MER0331,0, 
TP1,MGM0331,3.738, 
TP1,MHO0331,14.66, 
TP1,MKE1101,0.177, 
TP1,MLG0111,10.162, 
TP1,MLG0331,12.497, 
TP1,MNG0331,50.687, 
TP1,MNG1101,3.613, 
TP1,MNI0111,5.828, 
TP1,MST0331,21.792, 
TP1,MTM0331,26.165, 
TP1,MTN0331,6.727, 
TP1,MTO0331,6.203, 
TP1,MTR0331,3.368, 
TP1,NAP2201,0, 
TP1,NAP2202,0, 
TP1,NMA0331,-2.537, 
TP1,NPK0331,2.751, 
TP1,NPL0331,7.849, 
TP1,NSY0331,22.901, 
TP1,OAM0331,16.073, 
TP1,OKN0111,3.605, 
TP1,ONG0331,3.867, 
TP1,OPK0331,3.615, 
TP1,ORO1101,2.354, 
TP1,ORO1102,2.29, 
TP1,OTA0221,26.874, 
TP1,OTI0111,0.055, 
TP1,OWH0111,5.368, 
TP1,PAK0331,55.607, 
TP1,PAO1101,16.448, 
TP1,PEN0221,20.624, 
TP1,PEN0251,0.295, 
TP1,PEN1101,65.466, 
TP1,PNI0331,6.784, 
TP1,PPI2201,0, 
TP1,RDF0331,20.988, 
TP1,RFN1101,1.007, 
TP1,RFN1102,0.893, 
TP1,ROS0221,46.424, 
TP1,ROS1101,23.08, 
TP1,ROT0111,10.66, 
TP1,ROT0331,17.466, 
TP1,ROT1101,0, 
TP1,SBK0331,12.126, 
TP1,SBK0661,6.432, 
TP1,SDN0331,30.955, 
TP1,SFD0331,10.129, 
TP1,SFD2201,0, 
TP1,STK0331,59.384, 
TP1,STK0661,12.456, 
TP1,STU0111,4.621, 
TP1,SVL0331,28.783, 
TP1,SWN0251,0.738, 
TP1,SWN2201,0.1, 
TP1,TAK0331,43.492, 
TP1,TGA0111,11.443, 
TP1,TGA0331,36.778, 
TP1,THI2201,0, 
TP1,TIM0111,34.219, 
TP1,TKA0331,2.588, 
TP1,TKH0111,0.496, 
TP1,TKR0331,36.825, 
TP1,TKU0331,4.081, 
TP1,TMI0331,16.984, 
TP1,TMK0331,10.905, 
TP1,TMN0551,4.784, 
TP1,TMU0111,15.099, 
TP1,TNG0111,31.789, 
TP1,TNG0551,0.498, 
TP1,TRK0111,3.082, 
TP1,TUI1101,20.209, 
TP1,TWC2201,-3.656, 
TP1,TWH0331,-17.112, 
TP1,TWI2201,575.964, 
TP1,TWZ0331,3.335, 
TP1,UHT0331,12.273, 
TP1,WAI0111,4.457, 
TP1,WDV0111,1.056, 
TP1,WDV1101,-0.35, 
TP1,WEL0331,13.516, 
TP1,WHI2201,0.166, 
TP1,WIL0331,-2.97, 
TP1,WIR0331,38.077, 
TP1,WKM2201,3.626, 
TP1,WPR0331,3.384, 
TP1,WPR0661,1.479, 
TP1,WPT0111,0, 
TP1,WPW0331,8.505, 
TP1,WRD0331,29.192, 
TP1,WRK0331,21.477, 
TP1,WTK0111,1.283, 
TP1,WTK0331,0, 
TP1,WTU0331,38.592, 
TP1,WVY0111,2.038, 
TP1,WWD1102,-34.346, 
TP1,WWD1103,-50.525, 
TP2,BOB1101,24.477, 
TP2,CPK0331,60.322, 
TP2,HAM0331,49.368, 
TP2,HIN0331,14.292, 
TP2,ISL0331,34.341, 
TP2,KAW0111,12.646, 
TP2,KAW0113,0, 
TP2,KIN0331,7.001, 
TP2,KPU0661,16.977, 
TP2,MPE1101,48.289, 
TP2,PEN0331,112.904, 
TP2,PRM0331,23.691, 
TP2,WGN0331,10.204, 
TP2,WHI0111,58.539, 
TP2,WHU0331,9.317, 
TP2,WKO0331,14.432, 
TP2,KAW0112_DLS0,0, 
TP2,KAW0113_DLS1,70.61, 
TP2,ABY0111,2.105, 
TP2,ALB0331,47.518, 
TP2,ALB1101,26.706, 
TP2,APS0111,0.163, 
TP2,ARG1101,0, 
TP2,ASB0331,12.515, 
TP2,ASB0661,18.183, 
TP2,ASY0111,10.084, 
TP2,ATU1101,0.109, 
TP2,BAL0331,5.701, 
TP2,BDE0111,7.803, 
TP2,BLN0331,32.386, 
TP2,BOB0331,4.162, 
TP2,BPD1101,1.263, 
