i_TradePeriodNodeDemand,,,
-,,,
TP1,BOB1101,28.956,_
TP1,CPK0331,67.253,_
TP1,HAM0331,56.121,_
TP1,HIN0331,17.558,_
TP1,ISL0331,42.11,_
TP1,KAW0111,13.764,_
TP1,KAW0113,0,_
TP1,KIN0331,7.777,_
TP1,KPU0661,18.009,_
TP1,MPE1101,46.878,_
TP1,PEN0331,121.438,_
TP1,PRM0331,26.582,_
TP1,WGN0331,13.808,_
TP1,WHI0111,64.53,_
TP1,WHU0331,14.643,_
TP1,WKO0331,15.154,_
TP1,KAW0112_DLS0,0,_
TP1,KAW0113_DLS1,74.114,_
TP1,ABY0111,2.515,_
TP1,ALB0331,60.05,_
TP1,ALB1101,24.413,_
TP1,APS0111,0.172,_
TP1,ARG1101,0.025,_
TP1,ASB0331,14.189,_
TP1,ASB0661,25.753,_
TP1,ASY0111,9.372,_
TP1,ATU1101,0.139,_
TP1,BAL0331,15.452,_
TP1,BDE0111,7.507,_
TP1,BLN0331,35.041,_
TP1,BOB0331,4.47,_
TP1,BPD1101,1.981,_
TP1,BPE0331,40.209,_
TP1,BPE0551,0.376,_
TP1,BPT1101,0.084,_
TP1,BRB0331,44.786,_
TP1,BRK0331,13.29,_
TP1,BRY0661,83.904,_
TP1,BWK1101,0,_
TP1,CBG0111,21.566,_
TP1,CLH0111,0.196,_
TP1,CML0331,14.09,_
TP1,COL0111,0.193,_
TP1,COL0661,0,_
TP1,CPK0111,9.505,_
TP1,CST0331,20.434,_
TP1,CUL0331,4.12,_
TP1,CUL0661,0.004,_
TP1,CYD0331,-6.814,_
TP1,CYD2201,0,_
TP1,DOB0331,-0.567,_
TP1,DVK0111,6.291,_
TP1,EDG0331,31.851,_
TP1,EDN0331,10.436,_
TP1,FHL0331,23.786,_
TP1,FKN0331,31.634,_
TP1,GFD0331,27.982,_
TP1,GLN0331,91.965,_
TP1,GLN0332,41.603,_
TP1,GOR0331,15.961,_
TP1,GYM0661,6.436,_
TP1,GYT0331,6.613,_
TP1,HAM0111,14.006,_
TP1,HAM0551,0.089,_
TP1,HAY0111,7.502,_
TP1,HAY0331,6.553,_
TP1,HEN0331,46.378,_
TP1,HEP0331,60.201,_
TP1,HKK0661,5.196,_
TP1,HLY0331,11.562,_
TP1,HOB1101,18.52,_
TP1,HOR0331,5.356,_
TP1,HOR0661,5.72,_
TP1,HTI0331,15.653,_
TP1,HUI0331,19.192,_
TP1,HWA0331,16.963,_
TP1,HWA0332,5.356,_
TP1,HWA1101,0,_
TP1,HWA1102,0,_
TP1,HWB0331,43.406,_
TP1,HWB0332,20.682,_
TP1,HWB1101,3.638,_
TP1,INV0331,46.193,_
TP1,ISL0661,250.699,_
TP1,KAI0111,14.309,_
TP1,KAW0112,39.48,_
TP1,KAW1101,0,_
TP1,KBY0661,1.375,_
TP1,KBY0662,1.544,_
TP1,KIK0111,1.027,_
TP1,KIN0111,42.459,_
TP1,KIN0112,-23.742,_
TP1,KIN0113,14.841,_
TP1,KMO0331,7.401,_
TP1,KOE1101,8.959,_
TP1,KPA1101,0,_
TP1,KUM0661,-0.044,_
TP1,KWA0111,12.888,_
TP1,LFD1101,4.385,_
TP1,LFD1102,4.277,_
TP1,LTN0331,22.051,_
TP1,MAN2201,0.838,_
TP1,MAT1101,0.334,_
TP1,MCH0111,1.041,_
TP1,MER0331,0,_
TP1,MGM0331,9.373,_
TP1,MHO0331,16.54,_
TP1,MKE1101,0.179,_
TP1,MLG0111,10.711,_
TP1,MLG0331,16.083,_
TP1,MNG0331,53.549,_
TP1,MNG1101,11.686,_
TP1,MNI0111,5.962,_
TP1,MST0331,24.506,_
TP1,MTM0331,29.533,_
TP1,MTN0331,7.844,_
TP1,MTO0331,7.786,_
TP1,MTR0331,3.555,_
TP1,NAP2201,0,_
TP1,NAP2202,0,_
TP1,NMA0331,-28.737,_
TP1,NPK0331,2.497,_
TP1,NPL0331,8.047,_
TP1,NSY0331,24.981,_
TP1,OAM0331,21.181,_
TP1,OKN0111,3.361,_
TP1,ONG0331,4.099,_
TP1,OPK0331,5.312,_
TP1,ORO1101,3.218,_
TP1,ORO1102,3.17,_
TP1,OTA0221,30.006,_
TP1,OTI0111,0.476,_
TP1,OWH0111,5.434,_
TP1,PAK0331,62.299,_
TP1,PAO1101,18.339,_
TP1,PEN0221,25.115,_
TP1,PEN0251,0,_
TP1,PEN1101,66.039,_
TP1,PNI0331,7.006,_
TP1,PPI2201,0,_
TP1,RDF0331,22.596,_
TP1,RFN1101,1.114,_
TP1,RFN1102,1.111,_
TP1,ROS0221,46.344,_
TP1,ROS1101,23.429,_
TP1,ROT0111,11.184,_
TP1,ROT0331,22.598,_
TP1,ROT1101,0,_
TP1,SBK0331,13.235,_
TP1,SBK0661,7.636,_
TP1,SDN0331,29.547,_
TP1,SFD0331,12.568,_
TP1,SFD2201,0,_
TP1,STK0331,65.96,_
TP1,STK0661,11.827,_
TP1,STU0111,5.333,_
TP1,SVL0331,28.994,_
TP1,SWN0251,0.754,_
TP1,SWN2201,0.1,_
TP1,TAK0331,46.047,_
TP1,TGA0111,12.008,_
TP1,TGA0331,37.989,_
TP1,THI2201,0,_
TP1,TIM0111,41.344,_
TP1,TKA0331,2.577,_
TP1,TKH0111,0.494,_
TP1,TKR0331,39.49,_
TP1,TKU0331,3.746,_
TP1,TMI0331,16.996,_
TP1,TMK0331,25.779,_
TP1,TMN0551,1.758,_
TP1,TMU0111,15.598,_
TP1,TNG0111,30.439,_
TP1,TNG0551,0.07,_
TP1,TRK0111,3.199,_
TP1,TUI1101,25.349,_
TP1,TWC2201,-36.6,_
TP1,TWH0331,28.925,_
TP1,TWI2201,574.894,_
TP1,TWZ0331,3.367,_
TP1,UHT0331,13.27,_
TP1,WAI0111,4.403,_
TP1,WDV0111,1.25,_
TP1,WDV1101,-12.96,_
TP1,WEL0331,13.763,_
TP1,WHI2201,0.18,_
TP1,WIL0331,20.445,_
TP1,WIR0331,45.413,_
TP1,WKM2201,3.748,_
TP1,WPR0331,3.663,_
TP1,WPR0661,3.641,_
TP1,WPW0331,10.366,_
TP1,WRD0331,27.404,_
TP1,WRK0331,18.738,_
TP1,WTK0111,1.245,_
TP1,WTK0331,0,_
TP1,WTU0331,41.487,_
TP1,WVY0111,2.304,_
TP1,WWD1102,-0.304,_
TP1,WWD1103,-7.746,_
TP2,BOB1101,27.753,_
TP2,CPK0331,63.532,_
TP2,HAM0331,53.823,_
TP2,HIN0331,16.857,_
TP2,ISL0331,40.527,_
TP2,KAW0111,14.921,_
TP2,KAW0113,0,_
TP2,KIN0331,7.492,_
TP2,KPU0661,17.476,_
TP2,MPE1101,45.63,_
TP2,PEN0331,115.902,_
TP2,PRM0331,24.96,_
TP2,WGN0331,13.451,_
TP2,WHI0111,64.636,_
TP2,WHU0331,14.704,_
TP2,WKO0331,14.809,_
TP2,KAW0112_DLS0,0,_
TP2,KAW0113_DLS1,74.129,_
TP2,ABY0111,2.408,_
TP2,ALB0331,56.591,_
TP2,ALB1101,23.009,_
TP2,APS0111,0.171,_
TP2,ARG1101,0.027,_
TP2,ASB0331,13.497,_
TP2,ASB0661,24.539,_
TP2,ASY0111,9.215,_
TP2,ATU1101,0.131,_
TP2,BAL0331,14.048,_
TP2,BDE0111,7.552,_
TP2,BLN0331,33.919,_
TP2,BOB0331,4.298,_
TP2,BPD1101,1.922,_
TP2,BPE0331,38.81,_
TP2,BPE0551,0.244,_
TP2,BPT1101,0.085,_
TP2,BRB0331,44.314,_
TP2,BRK0331,12.967,_
TP2,BRY0661,85.113,_
TP2,BWK1101,0,_
TP2,CBG0111,20.669,_
TP2,CLH0111,0.196,_
TP2,CML0331,13.963,_
TP2,COL0111,0.187,_
TP2,COL0661,0,_
TP2,CPK0111,8.73,_
TP2,CST0331,19.592,_
TP2,CUL0331,3.946,_
TP2,CUL0661,0.004,_
TP2,CYD0331,-7.608,_
TP2,CYD2201,0,_
TP2,DOB0331,-0.661,_
TP2,DVK0111,6.175,_
