-,,,,
42556,TP1,NI,267.247,296
42556,TP1,SI,59.612,79.45
42556,TP2,NI,262.31,296
42556,TP2,SI,62.997,79.45
42556,TP3,NI,222.677,256
42556,TP3,SI,63.084,79.45
42556,TP4,NI,196.228,226
42556,TP4,SI,67.229,79.45
42556,TP5,NI,187.325,221
42556,TP5,SI,67.15,79.45
42556,TP6,NI,184.194,221
42556,TP6,SI,68.48,79.45
42556,TP7,NI,143.56,191
42556,TP7,SI,67.219,79.45
42556,TP8,NI,136.176,191
42556,TP8,SI,69.097,79.45
42556,TP9,NI,131.528,191
42556,TP9,SI,65.013,79.45
42556,TP10,NI,215.102,256
42556,TP10,SI,67.563,79.45
42556,TP11,NI,226.184,279.331
42556,TP11,SI,62.474,79.45
42556,TP12,NI,261.992,326
42556,TP12,SI,61.478,79.45
42556,TP13,NI,251.391,336
42556,TP13,SI,47.79,79.45
42556,TP14,NI,227.936,336
42556,TP14,SI,40.901,79.45
42556,TP15,NI,212.688,355.924
42556,TP15,SI,20.65,79.45
42556,TP16,NI,225.348,336
42556,TP16,SI,10.886,79.45
42556,TP17,NI,222.873,336
42556,TP17,SI,11.569,79.45
42556,TP18,NI,212.087,336
42556,TP18,SI,10.229,79.45
42556,TP19,NI,218.882,345.469
42556,TP19,SI,13.736,79.45
42556,TP20,NI,211.05,347.61
42556,TP20,SI,14.221,79.45
42556,TP21,NI,228.236,361.913
42556,TP21,SI,16.474,79.45
42556,TP22,NI,183.948,336
42556,TP22,SI,24.348,79.45
42556,TP23,NI,208.412,348.271
42556,TP23,SI,30.009,79.45
42556,TP24,NI,198.629,351.564
42556,TP24,SI,33.117,79.45
42556,TP25,NI,201.029,333
42556,TP25,SI,34.382,79.45
42556,TP26,NI,232.448,352.652
42556,TP26,SI,35.582,79.45
42556,TP27,NI,186.341,331
42556,TP27,SI,45.375,79.45
42556,TP28,NI,208.491,331
42556,TP28,SI,45.75,79.45
42556,TP29,NI,206.508,331
42556,TP29,SI,47.49,79.45
42556,TP30,NI,193.184,329.298
42556,TP30,SI,47.624,79.45
42556,TP31,NI,178.577,307.442
42556,TP31,SI,50.13,79.45
42556,TP32,NI,233.44,332
42556,TP32,SI,40.502,79.45
42556,TP33,NI,219.95,332
42556,TP33,SI,35.351,79.45
42556,TP34,NI,207.661,353.842
42556,TP34,SI,20.899,79.45
42556,TP35,NI,162.81,281
42556,TP35,SI,18.17,79.45
42556,TP36,NI,152.278,281
42556,TP36,SI,12.418,79.45
42556,TP37,NI,135.21,281
42556,TP37,SI,12.284,79.45
42556,TP38,NI,146.755,281
42556,TP38,SI,12.173,79.45
42556,TP39,NI,145.498,281
42556,TP39,SI,13.526,79.45
42556,TP40,NI,160.609,281
42556,TP40,SI,17.829,79.45
42556,TP41,NI,144.44,281
42556,TP41,SI,20.544,79.45
42556,TP42,NI,250.064,380.193
42556,TP42,SI,16.81,79.45
42556,TP43,NI,188.012,338.651
42556,TP43,SI,29.84,79.45
42556,TP44,NI,197.808,336
42556,TP44,SI,37.122,79.45
42556,TP45,NI,219.585,336
42556,TP45,SI,33.028,79.45
42556,TP46,NI,234.072,326
42556,TP46,SI,42.455,79.45
42556,TP47,NI,254.927,326
42556,TP47,SI,51.037,79.45
42556,TP48,NI,225.632,296
42556,TP48,SI,52.745,79.45
